Before erosion ID,Initial X,Initial Y,Initial Z,Norm Initial X,Norm Initial Y,Norm Initial Z,Initial connectivity,Before erosion ID.1,Erosion state,Encoded erosion state,Z location half,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,3 connectivity,1 connectivity,2 Connectivity,4 Connectivity,5 Connectivity,Normalized X,Normalized Y,Normalized Z,Threshold Z
552,0.324,0.206,0.2826474,0.996,0.559,0.812,2,552,Not eroded,0,1,1,1,1,1,1,0,1,1,1,0.996281145,0.558605341,0.812199238,1
556,0.239,0.155,0.2643263,0.68,0.369,0.747,0,556,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.680178505,0.369436202,0.746729619,1
564,0.194,0.289,0.2981891,0.513,0.866,0.868,0,564,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.512830048,0.866468843,0.867736797,1
566,0.135,0.278,0.3189226,0.293,0.826,0.942,0,566,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.293417627,0.825667656,0.941827018,1
568,0.135,0.249,0.2997314,0.293,0.718,0.873,0,568,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.293417627,0.71810089,0.873248136,1
574,0.138,0.26,0.324885,0.305,0.759,0.963,0,574,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.304574191,0.758902077,0.963133384,1
576,0.177,0.166,0.2470097,0.45,0.41,0.685,3,576,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.44960952,0.410237389,0.684849535,1
577,0.194,0.14,0.2872673,0.513,0.314,0.829,0,577,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.512830048,0.31379822,0.828708241,1
578,0.214,0.257,0.2981252,0.587,0.748,0.868,4,578,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.58720714,0.747774481,0.867508453,1
582,0.212,0.308,0.3067566,0.58,0.937,0.898,0,582,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.579769431,0.93694362,0.898352369,1
583,0.11,0.307,0.3099924,0.2,0.933,0.91,0,583,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.200446263,0.933234421,0.909915354,1
592,0.135,0.0947,0.2724159,0.293,0.146,0.776,0,592,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.293417627,0.145771513,0.775637437,1
596,0.226,0.111,0.2344559,0.632,0.206,0.64,3,596,Not eroded,0,1,1,1,0,0,1,0,0,1,1,0.631833395,0.206231454,0.639989101,1
600,0.323,0.247,0.3101775,0.993,0.711,0.911,0,600,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.992562291,0.710682493,0.9105768,1
602,0.208,0.213,0.2576176,0.565,0.585,0.723,0,602,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.564894013,0.584569733,0.722756384,1
603,0.305,0.0981,0.3339594,0.926,0.158,0.996,0,603,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.925622908,0.158382789,0.99556034,1
610,0.13,0.136,0.2344228,0.275,0.299,0.64,5,610,Not eroded,0,1,1,1,0,0,0,0,0,0,1,0.274823354,0.298961424,0.63987082,1
612,0.234,0.293,0.3259417,0.662,0.881,0.967,0,612,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.661584232,0.881305638,0.966909453,1
616,0.187,0.282,0.2724619,0.487,0.841,0.776,0,616,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.486798066,0.840504451,0.775801816,1
617,0.324,0.273,0.2360226,0.996,0.807,0.646,3,617,Not eroded,0,1,1,1,0,0,1,0,0,1,1,0.996281145,0.807121662,0.645587632,1
619,0.211,0.127,0.24263,0.576,0.266,0.669,3,619,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.576050576,0.265578635,0.669198876,1
630,0.171,0.201,0.288057,0.427,0.54,0.832,0,630,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.427296393,0.540059347,0.831530198,1
638,0.219,0.0652,0.256549,0.606,0.0364,0.719,5,638,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.605801413,0.036350148,0.718937791,1
639,0.208,0.241,0.2745797,0.565,0.688,0.783,0,639,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.564894013,0.6884273,0.783369678,1
642,0.148,0.171,0.264004,0.342,0.429,0.746,0,642,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.341762737,0.428783383,0.745577895,1
644,0.166,0.285,0.2403031,0.409,0.852,0.661,2,644,Not eroded,0,1,1,1,1,0,1,0,1,1,1,0.40870212,0.851632047,0.660883805,1
645,0.262,0.0711,0.2261572,0.766,0.0582,0.61,2,645,Not eroded,0,1,1,0,0,0,1,0,1,1,1,0.765712161,0.058234421,0.610334073,1
650,0.227,0.222,0.3249892,0.636,0.618,0.964,0,650,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.63555225,0.617952522,0.963505738,1
652,0.072,0.247,0.2668591,0.0591,0.711,0.756,0,652,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.059129788,0.710682493,0.755780465,1
655,0.264,0.289,0.2513654,0.773,0.866,0.7,3,655,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.77314987,0.866468843,0.700414431,1
656,0.0565,0.324,0.230855,0.00149,0.996,0.627,3,656,Not eroded,0,1,1,1,0,0,1,0,0,1,1,0.001487542,0.996290801,0.627121448,1
660,0.145,0.0559,0.2270139,0.331,0.00185,0.613,5,660,Not eroded,0,1,1,0,0,0,0,0,0,0,1,0.330606173,0.001854599,0.613395452,1
661,0.147,0.215,0.3198314,0.338,0.592,0.945,0,661,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.338043882,0.591988131,0.945074574,1
662,0.221,0.0865,0.2486973,0.613,0.115,0.691,0,662,Not eroded,0,1,1,1,1,0,1,1,1,1,1,0.613239122,0.115356083,0.690880097,1
665,0.144,0.266,0.3042449,0.327,0.781,0.889,0,665,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.326887319,0.78115727,0.889376924,1
670,0.133,0.298,0.2813942,0.286,0.9,0.808,0,670,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.285979918,0.899851632,0.807720985,1
671,0.0565,0.315,0.2522759,0.00149,0.963,0.704,0,671,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.001487542,0.962908012,0.703668062,1
673,0.316,0.138,0.2852682,0.967,0.306,0.822,4,673,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.966530309,0.306379822,0.821564548,1
676,0.263,0.216,0.3148338,0.769,0.596,0.927,0,676,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.769431015,0.595697329,0.927215877,1
678,0.262,0.324,0.2964501,0.766,0.996,0.862,0,678,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.765712161,0.996290801,0.86152256,1
687,0.129,0.272,0.2379253,0.271,0.803,0.652,0,687,ERODED,1,1,1,1,0,0,1,1,1,1,1,0.2711045,0.803412463,0.652386844,1
690,0.119,0.0646,0.2613448,0.234,0.0341,0.736,7,690,Not eroded,0,1,1,1,1,1,0,0,0,0,0,0.233915954,0.034124629,0.736075364,1
691,0.273,0.31,0.3022959,0.807,0.944,0.882,0,691,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.806619561,0.944362018,0.882412261,1
692,0.258,0.0708,0.2631311,0.751,0.0571,0.742,3,692,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.750836742,0.057121662,0.742458626,1
693,0.0574,0.175,0.277899,0.00483,0.444,0.795,5,693,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.004834511,0.443620178,0.795231046,1
695,0.155,0.308,0.2815208,0.368,0.937,0.808,0,695,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.367794719,0.93694362,0.808173384,1
705,0.324,0.224,0.2415383,0.996,0.625,0.665,5,705,Not eroded,0,1,1,1,1,0,0,0,0,0,1,0.996281145,0.62537092,0.665297736,1
708,0.0969,0.0815,0.2510095,0.152,0.0968,0.699,0,708,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.151729267,0.096810089,0.699142639,1
709,0.251,0.163,0.2895734,0.725,0.399,0.837,0,709,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.72480476,0.399109792,0.836948984,1
712,0.161,0.324,0.2774414,0.39,0.996,0.794,0,712,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.390107847,0.996290801,0.793595833,1
713,0.21,0.0559,0.2715761,0.572,0.00185,0.773,3,713,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.572331722,0.001854599,0.77263645,1
716,0.062,0.119,0.2521109,0.0219,0.236,0.703,4,716,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.021941242,0.235905045,0.703078442,1
724,0.318,0.279,0.2318078,0.974,0.829,0.631,5,724,Not eroded,0,1,1,1,0,0,0,0,0,0,1,0.973968018,0.829376855,0.630526236,1
726,0.0942,0.099,0.2870809,0.142,0.162,0.828,0,726,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.14168836,0.161721068,0.828042149,1
733,0.171,0.22,0.2402819,0.427,0.611,0.661,4,733,Not eroded,0,1,1,1,1,0,0,0,0,1,1,0.427296393,0.610534125,0.660808047,1
735,0.129,0.13,0.2266641,0.271,0.277,0.612,5,735,Not eroded,0,1,1,0,0,0,0,0,0,0,1,0.2711045,0.276706231,0.612145457,1
739,0.171,0.188,0.2910113,0.427,0.492,0.842,0,739,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.427296393,0.491839763,0.842087255,1
745,0.193,0.265,0.3085709,0.509,0.777,0.905,0,745,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.509111194,0.777448071,0.904835688,1
747,0.0566,0.138,0.253709,0.00186,0.306,0.709,0,747,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.001859427,0.306379822,0.70878918,1
748,0.0804,0.0805,0.2451565,0.0904,0.0931,0.678,0,748,Not eroded,0,1,1,1,1,0,1,1,1,1,1,0.090368167,0.09310089,0.678227209,1
750,0.229,0.198,0.2927799,0.643,0.529,0.848,4,750,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.642989959,0.528931751,0.848407267,1
753,0.325,0.127,0.2558038,1,0.266,0.716,3,753,Not eroded,0,1,1,1,1,1,1,0,0,1,1,1,0.265578635,0.716274852,1
754,0.324,0.266,0.2764897,0.996,0.781,0.79,5,754,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.996281145,0.78115727,0.790194977,1
756,0.198,0.0625,0.2402011,0.528,0.0263,0.661,5,756,Not eroded,0,1,1,1,1,0,0,0,0,0,1,0.527705467,0.026335312,0.660519312,1
758,0.0617,0.0889,0.2292126,0.0208,0.124,0.621,4,758,Not eroded,0,1,1,0,0,0,0,0,0,1,1,0.020825586,0.12425816,0.621252406,1
760,0.272,0.149,0.2563013,0.803,0.347,0.718,4,760,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.802900707,0.347181009,0.718052646,1
767,0.163,0.236,0.2292328,0.398,0.67,0.621,1,767,Not eroded,0,1,1,0,0,0,1,1,1,1,1,0.397545556,0.669881306,0.62132459,1
772,0.27,0.0662,0.2624024,0.795,0.0401,0.74,0,772,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.795462997,0.040059347,0.73985465,1
773,0.226,0.323,0.2444863,0.632,0.993,0.676,3,773,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.631833395,0.992581602,0.67583228,1
775,0.153,0.0585,0.2308017,0.36,0.0115,0.627,6,775,Not eroded,0,1,1,1,0,0,0,0,0,0,0,0.36035701,0.011498516,0.626930983,1
778,0.0769,0.284,0.2946224,0.0774,0.848,0.855,0,778,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.077352176,0.847922849,0.854991357,1
779,0.315,0.222,0.2384595,0.963,0.618,0.654,4,779,Not eroded,0,1,1,1,0,0,0,0,0,1,1,0.962811454,0.617952522,0.654295784,1
780,0.291,0.116,0.2830687,0.874,0.225,0.814,4,780,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.873558944,0.224777448,0.813704734,1
786,0.288,0.187,0.2780432,0.862,0.488,0.796,4,786,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.86240238,0.488130564,0.795746338,1
790,0.0572,0.226,0.2878031,0.00409,0.633,0.831,0,790,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.00409074,0.632789318,0.830622898,1
791,0.228,0.0884,0.3201914,0.639,0.122,0.946,0,791,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.639271104,0.122403561,0.946361017,1
796,0.0567,0.267,0.2914831,0.00223,0.785,0.844,0,796,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.002231313,0.784866469,0.843773211,1
799,0.263,0.1,0.3255137,0.769,0.165,0.965,0,799,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.769431015,0.165430267,0.965380015,1
801,0.0568,0.0757,0.2970391,0.0026,0.0753,0.864,0,801,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.002603198,0.075296736,0.863627324,1
803,0.26,0.0559,0.2607896,0.758,0.00185,0.734,2,803,Not eroded,0,1,1,1,1,1,1,0,1,1,1,0.758274451,0.001854599,0.734091382,1
810,0.324,0.066,0.2281604,0.996,0.0393,0.617,0,810,Not eroded,0,1,1,0,0,0,1,1,1,1,1,0.996281145,0.039317507,0.617492418,1
811,0.214,0.127,0.3154037,0.587,0.266,0.929,0,811,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.58720714,0.265578635,0.929252389,1
812,0.137,0.102,0.3077273,0.301,0.173,0.902,0,812,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.300855337,0.172848665,0.901821122,1
814,0.0565,0.196,0.2483788,0.00149,0.522,0.69,0,814,Not eroded,0,1,1,1,1,0,1,1,1,1,1,0.001487542,0.521513353,0.689741952,1
815,0.292,0.26,0.3250086,0.877,0.759,0.964,0,815,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.877277798,0.758902077,0.963575063,1
816,0.282,0.324,0.2434741,0.84,0.996,0.672,4,816,Not eroded,0,1,1,1,1,0,0,0,0,1,1,0.840089253,0.996290801,0.672215229,1
817,0.247,0.227,0.2454833,0.71,0.636,0.679,0,817,Not eroded,0,1,1,1,1,0,1,1,1,1,1,0.709929342,0.636498516,0.679395014,1
819,0.103,0.218,0.3255008,0.174,0.603,0.965,0,819,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.17441428,0.603115727,0.965333917,1
824,0.238,0.225,0.2581097,0.676,0.629,0.725,4,824,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.67645965,0.629080119,0.724514881,1
826,0.3,0.248,0.2852729,0.907,0.714,0.822,5,826,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.907028635,0.714391691,0.821581343,1
827,0.217,0.11,0.3030085,0.598,0.203,0.885,0,827,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.598363704,0.202522255,0.884958704,1
836,0.232,0.106,0.2282966,0.654,0.188,0.618,4,836,Not eroded,0,1,1,0,0,0,0,0,0,1,1,0.654146523,0.18768546,0.617979122,1
838,0.155,0.316,0.2296472,0.368,0.967,0.623,4,838,ERODED,1,1,1,0,0,0,0,0,0,1,1,0.367794719,0.966617211,0.62280543,1
839,0.057,0.0797,0.3230258,0.00335,0.0901,0.956,0,839,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.003346969,0.090133531,0.956489617,1
848,0.316,0.254,0.2269979,0.967,0.737,0.613,4,848,Not eroded,0,1,1,0,0,0,0,0,0,1,1,0.966530309,0.736646884,0.613338277,1
849,0.324,0.262,0.2924536,0.996,0.766,0.847,0,849,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.996281145,0.766320475,0.847241248,1
852,0.219,0.212,0.2418435,0.606,0.581,0.666,3,852,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.605801413,0.580860534,0.666388354,1
854,0.196,0.239,0.2555624,0.52,0.681,0.715,3,854,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.520267758,0.681008902,0.71541222,1
857,0.309,0.0764,0.2817588,0.94,0.0779,0.809,5,857,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.940498327,0.077893175,0.809023866,1
860,0.074,0.0559,0.2901391,0.0666,0.00185,0.839,0,860,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.066567497,0.001854599,0.838970488,1
863,0.109,0.253,0.2419993,0.197,0.733,0.667,0,863,ERODED,1,1,1,1,1,0,1,1,1,1,1,0.196727408,0.732937685,0.666945098,1
867,0.061,0.291,0.2879164,0.0182,0.874,0.831,3,867,ERODED,1,1,1,1,1,1,1,0,0,1,1,0.018222388,0.87388724,0.83102777,1
869,0.265,0.152,0.2377393,0.777,0.358,0.652,3,869,Not eroded,0,1,1,1,0,0,1,0,0,1,1,0.776868724,0.358308605,0.651722182,1
871,0.113,0.108,0.2326539,0.212,0.195,0.634,5,871,Not eroded,0,1,1,1,0,0,0,0,0,0,1,0.211602826,0.195103858,0.633549736,1
877,0.164,0.0628,0.2548486,0.401,0.0274,0.713,4,877,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.401264411,0.027448071,0.712861488,1
884,0.319,0.132,0.2925369,0.978,0.284,0.848,7,884,Not eroded,0,1,1,1,1,1,0,0,0,0,0,0.977686872,0.284124629,0.847538917,1
885,0.31,0.0649,0.2866728,0.944,0.0352,0.827,5,885,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.944217181,0.035237389,0.826583822,1
886,0.216,0.0558,0.2442324,0.595,0.00148,0.675,3,886,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.594644849,0.00148368,0.67492498,1
888,0.11,0.238,0.2274569,0.2,0.677,0.615,0,888,Not eroded,0,1,1,0,0,0,1,1,1,1,1,0.200446263,0.677299703,0.614978492,1
893,0.218,0.182,0.2315844,0.602,0.47,0.63,2,893,Not eroded,0,1,1,1,0,0,1,0,1,1,1,0.602082559,0.46958457,0.629727926,1
895,0.128,0.0711,0.2650453,0.267,0.0582,0.749,4,895,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.267385645,0.058234421,0.749298933,1
896,0.0973,0.166,0.333845,0.153,0.41,0.995,0,896,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.153216809,0.410237389,0.995151537,1
913,0.315,0.157,0.244634,0.963,0.377,0.676,4,913,Not eroded,0,1,1,1,1,0,0,0,0,1,1,0.962811454,0.376854599,0.676360079,1
921,0.191,0.0692,0.3282406,0.502,0.0512,0.975,0,921,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.501673485,0.051186944,0.975124468,1
922,0.324,0.132,0.2643485,0.996,0.284,0.747,5,922,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.996281145,0.284124629,0.74680895,1
924,0.16,0.0562,0.3173741,0.386,0.00297,0.936,0,924,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.386388992,0.002967359,0.936293524,1
929,0.0633,0.243,0.2695445,0.0268,0.696,0.765,0,929,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.026775753,0.695845697,0.76537662,1
932,0.102,0.0712,0.2263597,0.171,0.0586,0.611,4,932,Not eroded,0,1,1,0,0,0,0,0,0,1,1,0.170695426,0.058605341,0.611057698,1
934,0.309,0.118,0.3277497,0.94,0.232,0.973,0,934,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.940498327,0.232195846,0.973370259,1
936,0.0565,0.324,0.2568311,0.00149,0.996,0.72,0,936,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.001487542,0.996290801,0.719945862,1
942,0.278,0.13,0.2565636,0.825,0.277,0.719,4,942,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.825213834,0.276706231,0.718989963,1
943,0.245,0.0992,0.2744939,0.702,0.162,0.783,4,943,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.702491633,0.162462908,0.783063076,1
945,0.217,0.115,0.3123157,0.598,0.221,0.918,0,945,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.598363704,0.221068249,0.918217561,1
949,0.125,0.221,0.2731264,0.256,0.614,0.778,3,949,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.256229081,0.614243323,0.778176377,1
954,0.211,0.117,0.2375868,0.576,0.228,0.651,4,954,Not eroded,0,1,1,1,0,0,0,0,0,1,1,0.576050576,0.228486647,0.65117723,1
955,0.285,0.287,0.2993557,0.851,0.859,0.872,4,955,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.851245816,0.859050445,0.871905589,1
961,0.214,0.289,0.25481,0.587,0.866,0.713,0,961,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.58720714,0.866468843,0.712723553,1
962,0.132,0.324,0.2288109,0.282,0.996,0.62,4,962,ERODED,1,1,1,0,0,0,0,0,0,1,1,0.282261064,0.996290801,0.61981695,1
966,0.313,0.143,0.2337599,0.955,0.325,0.638,4,966,Not eroded,0,1,1,1,0,0,0,0,0,1,1,0.955373745,0.324925816,0.637501977,1
972,0.193,0.231,0.31633,0.509,0.651,0.933,0,972,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.509111194,0.651335312,0.93256248,1
976,0.206,0.289,0.2981745,0.557,0.866,0.868,0,976,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.557456303,0.866468843,0.867684625,1
978,0.309,0.263,0.2257327,0.94,0.77,0.609,3,978,Not eroded,0,1,1,0,0,0,1,0,0,1,1,0.940498327,0.770029674,0.608817142,1
985,0.123,0.321,0.2289631,0.249,0.985,0.62,4,985,ERODED,1,1,1,0,0,0,0,0,0,1,1,0.248791372,0.985163205,0.62036083,1
997,0.258,0.106,0.2913416,0.751,0.188,0.843,5,997,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.750836742,0.18768546,0.843267567,1
1001,0.101,0.228,0.2406105,0.167,0.64,0.662,3,1001,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.166976571,0.640207715,0.661982285,1
1002,0.234,0.217,0.2415002,0.662,0.599,0.665,4,1002,Not eroded,0,1,1,1,1,0,0,0,0,1,1,0.661584232,0.599406528,0.665161587,1
1005,0.316,0.172,0.2478628,0.967,0.432,0.688,5,1005,Not eroded,0,1,1,1,1,0,0,0,0,0,1,0.966530309,0.432492582,0.687898049,1
1006,0.244,0.251,0.2800955,0.699,0.726,0.803,4,1006,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.698772778,0.725519288,0.803080139,1
1008,0.225,0.224,0.3086306,0.628,0.625,0.905,0,1008,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.628114541,0.62537092,0.905049023,1
1010,0.22,0.323,0.303011,0.61,0.993,0.885,0,1010,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.609520268,0.992581602,0.884967638,1
1012,0.292,0.275,0.2431989,0.877,0.815,0.671,6,1012,Not eroded,0,1,1,1,1,0,0,0,0,0,0,0.877277798,0.814540059,0.671231814,1
1015,0.317,0.197,0.2388452,0.97,0.525,0.656,3,1015,Not eroded,0,1,1,1,0,0,1,0,0,1,1,0.970249163,0.525222552,0.655674065,1
1018,0.284,0.29,0.2665405,0.848,0.87,0.755,4,1018,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.847526962,0.870178042,0.754641962,1
1022,0.138,0.269,0.2572293,0.305,0.792,0.721,0,1022,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.304574191,0.792284866,0.721368812,1
1024,0.266,0.324,0.3256055,0.781,0.996,0.966,0,1024,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.780587579,0.996290801,0.965708058,1
1026,0.177,0.089,0.2733413,0.45,0.125,0.779,2,1026,Not eroded,0,1,1,1,1,1,1,0,1,1,1,0.44960952,0.12462908,0.778944312,1
1027,0.182,0.172,0.2978287,0.468,0.432,0.866,4,1027,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.468203793,0.432492582,0.866448924,1
1039,0.255,0.175,0.291391,0.74,0.444,0.843,0,1039,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.739680179,0.443620178,0.843444096,1
1045,0.185,0.244,0.2566649,0.479,0.7,0.719,4,1045,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.479360357,0.699554896,0.719351954,1
1050,0.227,0.206,0.2438687,0.636,0.559,0.674,4,1050,Not eroded,0,1,1,1,1,0,0,0,0,1,1,0.63555225,0.558605341,0.673625314,1
1056,0.2,0.164,0.2819909,0.535,0.403,0.81,6,1056,Not eroded,0,1,1,1,1,1,0,0,0,0,0,0.535143176,0.402818991,0.809853265,1
1058,0.134,0.137,0.3146672,0.29,0.303,0.927,0,1058,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.289698773,0.302670623,0.926620539,1
1064,0.172,0.192,0.2541785,0.431,0.507,0.71,4,1064,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.431015247,0.506676558,0.710466917,1
1069,0.0565,0.0929,0.2513506,0.00149,0.139,0.7,4,1069,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.001487542,0.139094955,0.700361544,1
1078,0.316,0.082,0.2566555,0.967,0.0987,0.719,0,1078,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.966530309,0.098664688,0.719318364,1
1079,0.3,0.0665,0.2868592,0.907,0.0412,0.827,4,1079,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.907028635,0.041172107,0.827249914,1
1084,0.183,0.0777,0.2275096,0.472,0.0827,0.615,5,1084,Not eroded,0,1,1,0,0,0,0,0,0,0,1,0.471922648,0.082715134,0.615166813,1
1086,0.199,0.127,0.2726498,0.531,0.266,0.776,0,1086,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.531424321,0.265578635,0.776473268,1
1095,0.19,0.133,0.2717573,0.498,0.288,0.773,0,1095,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.49795463,0.287833828,0.77328396,1
1096,0.318,0.204,0.2577744,0.974,0.551,0.723,7,1096,Not eroded,0,1,1,1,1,1,0,0,0,0,0,0.973968018,0.551186944,0.723316702,1
1100,0.296,0.271,0.2303592,0.892,0.8,0.625,5,1100,Not eroded,0,1,1,1,0,0,0,0,0,0,1,0.892153217,0.799703264,0.62534973,1
1101,0.276,0.114,0.2982985,0.818,0.217,0.868,0,1101,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.817776125,0.21735905,0.868127733,1
1105,0.262,0.22,0.3253654,0.766,0.611,0.965,0,1105,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.765712161,0.610534125,0.964850071,1
1107,0.285,0.25,0.2257843,0.851,0.722,0.609,0,1107,Not eroded,0,1,1,0,0,0,1,1,1,1,1,0.851245816,0.721810089,0.609001532,1
1109,0.137,0.126,0.225625,0.301,0.262,0.608,4,1109,Not eroded,0,1,1,0,0,0,0,0,0,1,1,0.300855337,0.261869436,0.608432281,1
1111,0.273,0.073,0.3249792,0.807,0.0653,0.963,0,1111,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.806619561,0.065281899,0.963470003,1
1115,0.243,0.277,0.2584461,0.695,0.822,0.726,0,1115,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.695053923,0.821958457,0.725716991,1
1118,0.164,0.208,0.2474074,0.401,0.566,0.686,0,1118,Not eroded,0,1,1,1,1,0,1,1,1,1,1,0.401264411,0.566023739,0.686270698,1
1130,0.288,0.132,0.3119251,0.862,0.284,0.917,0,1130,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.86240238,0.284124629,0.916821769,1
1131,0.149,0.123,0.2895668,0.345,0.251,0.837,0,1131,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.345481592,0.25074184,0.8369254,1
1138,0.0655,0.152,0.2800087,0.035,0.358,0.803,0,1138,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.034957233,0.358308605,0.802769963,1
