Before erosion ID,Initial X,Initial Y,Initial Z,Norm Initial X,Norm Initial Y,Norm Initial Z,Initial connectivity,Before erosion ID.1,Erosion state,Encoded erosion state,Z location Half,Norm Z location 0.5714,Norm Z location 0.60714,Norm Z location 0.6429,Norm Z location 0.6786,Norm Z location 0.7143,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,3 connectivity,1 connectivity,2 connectivity,4 connectivity,5 connectivity,Normalized X,Normalized Y,Normalized Z,Threshold Z
8714,0.119,0.289,0.294,0.237,0.866,0.85,3,8714,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.23678332092330598,0.866220735785953,0.8501605422761327,1
8715,0.193,0.289,0.228,0.512,0.866,0.615,3,8715,Not eroded,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0.5122859270290394,0.866220735785953,0.6146985372814842,1
8719,0.324,0.0948,0.285,1.0,0.145,0.818,0,8719,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.14455592716462282,0.8180520870495896,1
8726,0.146,0.103,0.236,0.337,0.175,0.643,5,8726,Not eroded,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0.3373045420699925,0.17502787068004458,0.6432393863717445,1
8729,0.187,0.299,0.273,0.49,0.903,0.775,2,8729,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.48994787788533134,0.9033816425120772,0.7752408134141991,1
8731,0.2,0.185,0.223,0.538,0.48,0.597,3,8731,Not eroded,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0.5383469843633656,0.47974730583426234,0.5968605066000714,1
8743,0.226,0.215,0.299,0.635,0.591,0.868,4,8743,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.6351451973194341,0.5912300260126346,0.8679985729575455,1
8744,0.223,0.256,0.265,0.624,0.744,0.747,0,8744,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.62397617274758,0.7435897435897436,0.7466999643239387,1
8745,0.145,0.303,0.25,0.334,0.918,0.693,4,8745,Not eroded,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0.33358153387937445,0.9182460052025269,0.6931858722797003,1
8748,0.143,0.268,0.225,0.326,0.788,0.604,3,8748,Not eroded,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0.3261355174981384,0.7881828316610926,0.6039957188726365,1
8752,0.202,0.0986,0.226,0.546,0.159,0.608,0,8752,Not eroded,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0.5457930007446017,0.15867707172054996,0.6075633250089191,1
8753,0.137,0.0657,0.28,0.304,0.0364,0.8,4,8753,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.3037974683544304,0.03641768859160162,0.8002140563681771,1
8755,0.148,0.0564,0.251,0.345,0.00186,0.697,4,8755,Not eroded,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0.34475055845122854,0.0018580453363062075,0.6967534784159829,1
8764,0.146,0.143,0.217,0.337,0.324,0.575,4,8764,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3373045420699925,0.323671497584541,0.575454869782376,1
8766,0.303,0.164,0.257,0.922,0.402,0.718,0,8766,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9218168279970215,0.4017094017094017,0.7181591152336783,1
8767,0.0755,0.324,0.292,0.0748,0.996,0.843,0,8767,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0748324646314222,0.9962839093273876,0.8430253300035676,1
8769,0.275,0.178,0.216,0.818,0.454,0.572,2,8769,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0.8175725986597171,0.45373467112597543,0.5718872636460934,1
8774,0.183,0.287,0.29,0.475,0.859,0.836,2,8774,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.47505584512285925,0.8587885544407282,0.8358901177310024,1
8785,0.0579,0.268,0.235,0.00931,0.788,0.64,0,8785,Not eroded,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0.009307520476545057,0.7881828316610926,0.639671780235462,1
8786,0.248,0.314,0.285,0.717,0.959,0.818,0,8786,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7170513775130305,0.9591230026012635,0.8180520870495896,1
8790,0.0937,0.301,0.262,0.143,0.911,0.736,0,8790,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.14259121370067016,0.910813823857302,0.735997145915091,1
8792,0.129,0.212,0.262,0.274,0.58,0.736,4,8792,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.2740134028294862,0.5800817539947974,0.735997145915091,1
8795,0.174,0.302,0.272,0.442,0.915,0.772,0,8795,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.44154877140729704,0.9145299145299145,0.7716732072779167,1
8796,0.287,0.0955,0.311,0.862,0.147,0.911,0,8796,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8622486969471331,0.14715719063545152,0.9108098465929361,1
8799,0.184,0.0565,0.254,0.479,0.00223,0.707,3,8799,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0.47877885331347725,0.002229654403567459,0.7074562968248306,1
8803,0.108,0.204,0.287,0.196,0.55,0.825,4,8803,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.19583023082650783,0.5503530286138981,0.8251872993221547,1
8806,0.174,0.11,0.236,0.442,0.201,0.643,3,8806,Not eroded,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0.44154877140729704,0.2010405053883315,0.6432393863717445,1
8807,0.241,0.0696,0.306,0.691,0.0509,0.893,0,8807,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6909903201787043,0.050910442214790026,0.8929718159115233,1
8811,0.289,0.207,0.279,0.87,0.562,0.797,0,8811,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8696947133283692,0.5615013006317353,0.7966464502318945,1
8815,0.206,0.0899,0.22,0.561,0.126,0.586,4,8815,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5606850335070737,0.12634708286882199,0.5861576881912237,1
8817,0.179,0.282,0.269,0.46,0.84,0.761,3,8817,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.4601638123603871,0.8402081010776662,0.760970388869069,1
8818,0.0855,0.293,0.248,0.112,0.881,0.686,0,8818,Not eroded,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.1120625465376024,0.8810850984764027,0.6860506600071352,1
8819,0.26,0.314,0.265,0.762,0.959,0.747,0,8819,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7617274758004468,0.9591230026012635,0.7466999643239387,1
8824,0.253,0.0564,0.226,0.736,0.00186,0.608,5,8824,Not eroded,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.7356664184661206,0.0018580453363062075,0.6075633250089191,1
8825,0.134,0.247,0.236,0.293,0.71,0.643,0,8825,Not eroded,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0.29262844378257635,0.7101449275362318,0.6432393863717445,1
8830,0.223,0.296,0.238,0.624,0.892,0.65,0,8830,Not eroded,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0.62397617274758,0.89223337049424,0.6503745986443097,1
8831,0.0827,0.152,0.284,0.102,0.357,0.814,2,8831,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.10163812360387192,0.35711631363805274,0.814484480913307,1
8832,0.317,0.279,0.283,0.974,0.829,0.811,0,8832,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9739389426656738,0.8290598290598291,0.8109168747770246,1
8833,0.214,0.0564,0.22,0.59,0.00186,0.586,4,8833,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5904690990320178,0.0018580453363062075,0.5861576881912237,1
8835,0.206,0.184,0.266,0.561,0.476,0.75,0,8835,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5606850335070737,0.4760312151616499,0.7502675704602213,1
8841,0.093,0.314,0.306,0.14,0.959,0.893,0,8841,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.13998510796723754,0.9591230026012635,0.8929718159115233,1
8842,0.173,0.127,0.286,0.438,0.264,0.822,0,8842,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.437825763216679,0.26421404682274247,0.8216196931858722,1
8846,0.0753,0.254,0.291,0.0741,0.736,0.839,4,8846,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.07408786299329861,0.7361575622445188,0.839457723867285,1
8847,0.195,0.123,0.223,0.52,0.249,0.597,5,8847,Not eroded,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5197319434102755,0.2493496841322928,0.5968605066000714,1
8848,0.0563,0.0996,0.279,0.00335,0.162,0.797,0,8848,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003350707371556236,0.16239316239316237,0.7966464502318945,1
8850,0.146,0.0652,0.307,0.337,0.0346,0.897,0,8850,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3373045420699925,0.03455964325529541,0.8965394220478058,1
8852,0.116,0.066,0.293,0.226,0.0375,0.847,4,8852,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.225614296351452,0.037532515793385374,0.8465929361398501,1
8862,0.186,0.324,0.229,0.486,0.996,0.618,4,8862,Not eroded,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0.4862248696947133,0.9962839093273876,0.6182661434177668,1
8864,0.226,0.0706,0.249,0.635,0.0546,0.69,5,8864,Not eroded,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0.6351451973194341,0.05462653288740244,0.6896182661434178,1
8866,0.0773,0.0724,0.288,0.0815,0.0613,0.829,5,8866,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.0815338793745346,0.06131549609810482,0.8287549054584373,1
8870,0.29,0.171,0.29,0.873,0.428,0.836,0,8870,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8734177215189872,0.42772203641768863,0.8358901177310024,1
8871,0.155,0.309,0.314,0.371,0.941,0.922,0,8871,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3708116157855547,0.9405425492382014,0.9215126650017837,1
8877,0.25,0.171,0.282,0.724,0.428,0.807,0,8877,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7244973938942665,0.42772203641768863,0.807349268640742,1
8879,0.215,0.324,0.308,0.594,0.996,0.9,2,8879,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.5941921072226358,0.9962839093273876,0.9001070281840884,1
8881,0.117,0.323,0.307,0.229,0.993,0.897,0,8881,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22933730454207002,0.9925678186547752,0.8965394220478058,1
8882,0.0791,0.151,0.253,0.0882,0.353,0.704,5,8882,Not eroded,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0.08823529411764708,0.3534002229654403,0.703888690688548,1
8884,0.299,0.16,0.227,0.907,0.387,0.611,4,8884,Not eroded,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0.9069247952345494,0.38684503901895206,0.6111309311452016,1
8887,0.282,0.155,0.305,0.844,0.368,0.889,0,8887,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.843633655994043,0.36826458565589,0.8894042097752408,1
8889,0.281,0.164,0.231,0.84,0.402,0.625,4,8889,Not eroded,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0.8399106478034253,0.4017094017094017,0.6254013556903318,1
8894,0.22,0.0634,0.252,0.613,0.0279,0.7,3,8894,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0.612807148175726,0.027870680044593088,0.7003210845522655,1
8895,0.324,0.194,0.241,1.0,0.513,0.661,3,8895,Not eroded,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1.0,0.5131921218877741,0.6610774170531574,1
8897,0.211,0.172,0.318,0.579,0.431,0.936,0,8897,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5793000744601637,0.43143812709030094,0.9357830895469139,1
8898,0.0965,0.162,0.266,0.153,0.394,0.75,4,8898,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.1530156366344006,0.3942772203641769,0.7502675704602213,1
8901,0.187,0.0843,0.289,0.49,0.106,0.832,4,8901,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.48994787788533134,0.1055369751021925,0.8323225115947199,1
8903,0.214,0.181,0.231,0.59,0.465,0.625,4,8903,Not eroded,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0.5904690990320178,0.4648829431438127,0.6254013556903318,1
8905,0.261,0.145,0.234,0.765,0.331,0.636,5,8905,Not eroded,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.7654504839910647,0.33110367892976583,0.6361041740991795,1
8907,0.0761,0.197,0.235,0.0771,0.524,0.64,1,8907,Not eroded,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0.07706626954579301,0.5243403939056113,0.639671780235462,1
8909,0.0703,0.154,0.222,0.0555,0.365,0.593,5,8909,Not eroded,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0554728220402085,0.36454849498327757,0.5932929004637888,1
8912,0.229,0.287,0.231,0.646,0.859,0.625,0,8912,Not eroded,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0.6463142218912882,0.8587885544407282,0.6254013556903318,1
8913,0.261,0.0564,0.253,0.765,0.00186,0.704,5,8913,Not eroded,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0.7654504839910647,0.0018580453363062075,0.703888690688548,1
8917,0.167,0.22,0.275,0.415,0.61,0.782,4,8917,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.41548771407297097,0.6098104793756968,0.7823760256867642,1
8919,0.174,0.289,0.292,0.442,0.866,0.843,0,8919,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.44154877140729704,0.866220735785953,0.8430253300035676,1
8921,0.124,0.0651,0.276,0.255,0.0342,0.786,0,8921,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2553983618763961,0.03418803418803421,0.7859436318230468,1
8924,0.32,0.155,0.294,0.985,0.368,0.85,0,8924,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9851079672375279,0.36826458565589,0.8501605422761327,1
8934,0.208,0.166,0.243,0.568,0.409,0.668,5,8934,Not eroded,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0.5681310498883096,0.40914158305462656,0.6682126293257225,1
8935,0.27,0.17,0.22,0.799,0.424,0.586,5,8935,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.798957557706627,0.4240059457450762,0.5861576881912237,1
8939,0.229,0.193,0.236,0.646,0.509,0.643,5,8939,Not eroded,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0.6463142218912882,0.5094760312151616,0.6432393863717445,1
8942,0.239,0.0838,0.326,0.684,0.104,0.964,0,8942,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6835443037974683,0.10367892976588629,0.9643239386371745,1
8945,0.14,0.257,0.302,0.315,0.747,0.879,0,8945,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3149664929262845,0.747305834262356,0.8787013913663931,1
8946,0.287,0.285,0.293,0.862,0.851,0.847,3,8946,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.8622486969471331,0.8513563730955034,0.8465929361398501,1
8949,0.181,0.276,0.277,0.468,0.818,0.79,5,8949,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.46760982874162316,0.8179115570419919,0.7895112379593294,1
8951,0.0775,0.0854,0.288,0.0823,0.11,0.829,0,8951,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.08227848101265824,0.10962467484206616,0.8287549054584373,1
8952,0.187,0.308,0.278,0.49,0.937,0.793,6,8952,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.48994787788533134,0.936826458565589,0.7930788440956119,1
8954,0.324,0.216,0.261,1.0,0.595,0.732,3,8954,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1.0,0.5949461166852471,0.7324295397788084,1
8955,0.125,0.115,0.279,0.259,0.22,0.797,3,8955,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.25912137006701413,0.21962095875139356,0.7966464502318945,1
8956,0.0677,0.118,0.328,0.0458,0.231,0.971,0,8956,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.04579300074460163,0.23076923076923075,0.9714591509097396,1
8957,0.125,0.124,0.238,0.259,0.253,0.65,0,8957,Not eroded,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0.25912137006701413,0.2530657748049052,0.6503745986443097,1
8958,0.144,0.305,0.216,0.33,0.926,0.572,4,8958,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.32985852568875645,0.9256781865477517,0.5718872636460934,1
8961,0.128,0.29,0.219,0.27,0.87,0.583,6,8961,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27029039463886817,0.8699368264585655,0.5825900820549411,1
8968,0.0562,0.29,0.247,0.00298,0.87,0.682,0,8968,Not eroded,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.0029784065524944233,0.8699368264585655,0.6824830538708526,1
8969,0.251,0.0857,0.25,0.728,0.111,0.693,3,8969,Not eroded,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0.7282204020848846,0.11073950204384987,0.6931858722797003,1
8974,0.298,0.324,0.325,0.903,0.996,0.961,0,8974,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9032017870439314,0.9962839093273876,0.9607563325008919,1
8975,0.281,0.324,0.239,0.84,0.996,0.654,0,8975,ERODED,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0.8399106478034253,0.9962839093273876,0.6539422047805922,1
8976,0.196,0.258,0.223,0.523,0.751,0.597,0,8976,Not eroded,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0.5234549516008935,0.7510219249349684,0.5968605066000714,1
8977,0.166,0.286,0.242,0.412,0.855,0.665,4,8977,Not eroded,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0.4117647058823529,0.8550724637681159,0.6646450231894399,1
8983,0.268,0.193,0.32,0.792,0.509,0.943,0,8983,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7915115413253909,0.5094760312151616,0.9429183018194791,1
8985,0.241,0.315,0.245,0.691,0.963,0.675,0,8985,Not eroded,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0.6909903201787043,0.9628390932738758,0.6753478415982875,1
8988,0.307,0.317,0.217,0.937,0.97,0.575,4,8988,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9367088607594937,0.9702712746191007,0.575454869782376,1
8990,0.0664,0.286,0.226,0.041,0.855,0.608,0,8990,Not eroded,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0.04095309009679822,0.8550724637681159,0.6075633250089191,1
8996,0.086,0.198,0.234,0.114,0.528,0.636,4,8996,Not eroded,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0.11392405063291138,0.5280564845782237,0.6361041740991795,1
8999,0.0806,0.0743,0.216,0.0938,0.0684,0.572,0,8999,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0.09381980640357411,0.0683760683760684,0.5718872636460934,1
9000,0.224,0.259,0.237,0.628,0.755,0.647,0,9000,Not eroded,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0.6276991809381981,0.7547380156075808,0.6468069925080271,1
9003,0.0927,0.293,0.257,0.139,0.881,0.718,0,9003,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.13886820551005213,0.8810850984764027,0.7181591152336783,1
9010,0.124,0.307,0.223,0.255,0.933,0.597,6,9010,Not eroded,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2553983618763961,0.9331103678929765,0.5968605066000714,1
9011,0.0978,0.15,0.237,0.158,0.35,0.647,0,9011,Not eroded,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0.15785554728220402,0.3496841322928279,0.6468069925080271,1
9012,0.118,0.222,0.284,0.233,0.617,0.814,5,9012,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.23306031273268796,0.6172426607209216,0.814484480913307,1
9017,0.146,0.168,0.244,0.337,0.417,0.672,0,9017,Not eroded,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0.3373045420699925,0.4165737643998514,0.6717802354620049,1
9018,0.29,0.324,0.228,0.873,0.996,0.615,0,9018,Not eroded,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0.8734177215189872,0.9962839093273876,0.6146985372814842,1
9020,0.196,0.165,0.247,0.523,0.405,0.682,3,9020,Not eroded,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0.5234549516008935,0.40542549238201414,0.6824830538708526,1
9024,0.211,0.147,0.267,0.579,0.339,0.754,5,9024,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.5793000744601637,0.33853586027499066,0.7538351765965038,1
9025,0.147,0.264,0.302,0.341,0.773,0.879,0,9025,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.34102755026061055,0.7733184689706429,0.8787013913663931,1
9029,0.312,0.211,0.312,0.955,0.576,0.914,0,9029,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9553239017125837,0.576365663322185,0.9143774527292187,1
9030,0.106,0.0564,0.295,0.188,0.00186,0.854,3,9030,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.18838421444527179,0.0018580453363062075,0.8537281484124153,1
9039,0.181,0.167,0.277,0.468,0.413,0.79,4,9039,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.46760982874162316,0.41285767372723897,0.7895112379593294,1
9041,0.179,0.217,0.261,0.46,0.599,0.732,0,9041,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4601638123603871,0.5986622073578595,0.7324295397788084,1
9045,0.261,0.124,0.301,0.765,0.253,0.875,0,9045,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7654504839910647,0.2530657748049052,0.8751337852301105,1
9046,0.305,0.133,0.243,0.929,0.287,0.668,0,9046,Not eroded,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0.9292628443782576,0.28651059085841696,0.6682126293257225,1
9047,0.151,0.118,0.221,0.356,0.231,0.59,5,9047,Not eroded,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.35591958302308263,0.23076923076923075,0.5897252943275063,1
9053,0.107,0.265,0.302,0.192,0.777,0.879,4,9053,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.1921072226358898,0.7770345596432553,0.8787013913663931,1
9056,0.191,0.0626,0.256,0.505,0.0249,0.715,5,9056,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.5048399106478034,0.024897807506503174,0.7145915090973957,1
9059,0.0921,0.271,0.297,0.137,0.799,0.861,2,9059,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.13663440059568133,0.7993311036789298,0.8608633606849804,1
9062,0.164,0.276,0.237,0.404,0.818,0.647,4,9062,Not eroded,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0.4043186895011169,0.8179115570419919,0.6468069925080271,1
9066,0.314,0.0565,0.325,0.963,0.00223,0.961,0,9066,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9627699180938197,0.002229654403567459,0.9607563325008919,1
9069,0.168,0.057,0.314,0.419,0.00409,0.922,0,9069,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.419210722263589,0.004087699739873667,0.9215126650017837,1
9071,0.137,0.129,0.229,0.304,0.272,0.618,0,9071,Not eroded,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0.3037974683544304,0.2716462281679673,0.6182661434177668,1
9079,0.105,0.246,0.238,0.185,0.706,0.65,3,9079,Not eroded,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0.18466120625465374,0.7064288368636195,0.6503745986443097,1
9080,0.324,0.284,0.277,1.0,0.848,0.79,0,9080,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.847640282422891,0.7895112379593294,1
9081,0.125,0.142,0.27,0.259,0.32,0.765,4,9081,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.25912137006701413,0.3199554069119286,0.7645379950053515,1
9085,0.138,0.146,0.307,0.308,0.335,0.897,2,9085,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.30752047654504844,0.33481976960237825,0.8965394220478058,1
9086,0.243,0.0687,0.288,0.698,0.0476,0.829,0,9086,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6984363365599404,0.047565960609438865,0.8287549054584373,1
9088,0.183,0.0989,0.253,0.475,0.16,0.704,0,9088,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.47505584512285925,0.15979189892233372,0.703888690688548,1
9098,0.131,0.276,0.224,0.281,0.818,0.6,4,9098,Not eroded,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.28145941921072226,0.8179115570419919,0.600428112736354,1
9100,0.203,0.217,0.261,0.55,0.599,0.732,4,9100,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.5495160089352197,0.5986622073578595,0.7324295397788084,1
9107,0.13,0.196,0.253,0.278,0.521,0.704,5,9107,Not eroded,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0.2777364110201042,0.5206243032329989,0.703888690688548,1
9108,0.228,0.171,0.269,0.643,0.428,0.761,3,9108,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.6425912137006702,0.42772203641768863,0.760970388869069,1
9110,0.234,0.0565,0.243,0.665,0.00223,0.668,3,9110,Not eroded,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0.6649292628443783,0.002229654403567459,0.6682126293257225,1
9113,0.199,0.171,0.231,0.535,0.428,0.625,6,9113,Not eroded,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.5346239761727476,0.42772203641768863,0.6254013556903318,1
9115,0.12,0.324,0.317,0.241,0.996,0.932,0,9115,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.240506329113924,0.9962839093273876,0.9322154834106314,1
