Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Before erosion ID.1,Erosion state,Encoded erosion state,Unnamed: 8,Z location Half,Unnamed: 10,Z location 0.22,Unnamed: 12,Z location 0.23,Unnamed: 14,Z location 0.24,Unnamed: 16,Z location 0.25,Force X,Force Y,Force Z,Sum of contact force (vector),Sum force by connectivity,3 connectivity,Unnamed: 24,4Connectivity,5Connectivity,2Connectivity,1Connectivity,0Connectivity,Normalized X,Normalized Y,Normalized Z,Threshold Z
6624,0.0732,0.2,0.26,3,6624,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.76e-07,1.8e-07,-1.03e-07,2.72e-07,9.06e-08,1,0.000487,1,1,0,0,0,0.06567717996289425,0.5363501483679526,0.7285714285714285,1
6629,0.0898,0.0845,0.272,2,6629,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-6.55e-08,3.64e-07,-4.33e-08,3.72e-07,1.86e-07,1,0.000665,1,1,1,0,0,0.1272727272727273,0.10793768545994067,0.7714285714285715,1
6630,0.176,0.0561,0.218,0,6630,Not eroded,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.4471243042671614,0.002596439169139463,0.5785714285714285,1
6631,0.238,0.325,0.252,4,6631,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.73e-07,-7.22e-07,6.36e-09,7.43e-07,1.86e-07,0,0.00133,1,1,0,0,0,0.6771799628942485,1.0,0.7,1
6641,0.278,0.215,0.253,0,6641,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.8256029684601114,0.5919881305637982,0.7035714285714285,1
6642,0.247,0.317,0.229,5,6642,Not eroded,0,0,1,0,1,0,0,0,0,0,0,4.69e-08,-1.29e-07,7.01e-08,1.54e-07,3.08e-08,0,0.000275,0,1,0,0,0,0.7105751391465677,0.9703264094955489,0.6178571428571429,1
6644,0.221,0.106,0.229,4,6644,Not eroded,0,0,1,0,1,0,0,0,0,0,0,1.57e-06,1.16e-06,-1.46e-07,1.95e-06,4.88e-07,0,0.00349,1,1,0,0,0,0.614100185528757,0.1876854599406528,0.6178571428571429,1
6647,0.287,0.144,0.267,0,6647,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.8589981447124303,0.3286350148367952,0.7535714285714286,1
6650,0.223,0.216,0.292,4,6650,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-4.73e-06,2.07e-06,4.75e-06,7.01e-06,1.75e-06,0,0.0125,1,1,0,0,0,0.62152133580705,0.5956973293768546,0.8428571428571427,1
6653,0.226,0.265,0.287,4,6653,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.79e-07,4.15e-06,-6.16e-07,4.2e-06,1.05e-06,0,0.00751,1,1,0,0,0,0.6326530612244898,0.7774480712166172,0.8249999999999998,1
6660,0.262,0.0703,0.281,0,6660,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.7662337662337663,0.05526706231454007,0.8035714285714286,1
6662,0.242,0.192,0.251,5,6662,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.21e-06,4.27e-06,-1.57e-06,5.06e-06,1.01e-06,0,0.00905,0,1,0,0,0,0.6920222634508348,0.5066765578635015,0.6964285714285714,1
6664,0.313,0.254,0.258,6,6664,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.79e-08,1.4e-06,1.84e-06,2.31e-06,3.86e-07,0,0.00413,0,0,0,0,0,0.9554730983302412,0.736646884272997,0.7214285714285714,1
6667,0.0887,0.218,0.233,5,6667,Not eroded,0,0,1,0,1,0,1,0,0,0,0,1.57e-07,3.95e-07,1.04e-07,4.38e-07,8.75e-08,0,0.000783,0,1,0,0,0,0.12319109461966604,0.6031157270029673,0.6321428571428571,1
6668,0.249,0.312,0.268,0,6668,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.7179962894248608,0.951780415430267,0.7571428571428571,1
6673,0.288,0.151,0.226,0,6673,Not eroded,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.8627087198515769,0.3545994065281899,0.6071428571428571,1
6676,0.248,0.325,0.26,2,6676,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-9.75e-08,2.79e-07,2.49e-07,3.87e-07,1.93e-07,1,0.000692,1,1,1,0,0,0.7142857142857143,1.0,0.7285714285714285,1
6680,0.166,0.186,0.273,2,6680,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-5.61e-07,5.84e-07,-8.85e-08,8.14e-07,4.07e-07,1,0.00146,1,1,1,0,0,0.4100185528756958,0.4844213649851632,0.775,1
6683,0.312,0.201,0.29,0,6683,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.9517625231910946,0.5400593471810089,0.8357142857142856,1
6685,0.102,0.0875,0.283,0,6685,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.17254174397031535,0.11906528189910978,0.8107142857142856,1
6687,0.17,0.0561,0.295,4,6687,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.29e-07,-9.06e-07,-5.92e-07,1.09e-06,2.72e-07,0,0.00195,1,1,0,0,0,0.424860853432282,0.002596439169139463,0.8535714285714284,1
6690,0.324,0.207,0.279,0,6690,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.9962894248608535,0.5623145400593471,0.7964285714285715,1
6691,0.324,0.166,0.247,2,6691,Not eroded,0,0,1,0,1,0,1,0,1,0,0,-6.74e-06,-6.36e-06,2.06e-06,9.49e-06,4.75e-06,1,0.017,1,1,1,0,0,0.9962894248608535,0.4102373887240356,0.682142857142857,1
6692,0.0958,0.202,0.282,0,6692,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.14953617810760667,0.5437685459940653,0.8071428571428569,1
6696,0.109,0.213,0.283,0,6696,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.19851576994434136,0.5845697329376854,0.8107142857142856,1
6699,0.0742,0.212,0.245,4,6699,Not eroded,0,0,1,0,1,0,1,0,1,0,0,-1.34e-07,7.47e-08,8.85e-08,1.77e-07,4.43e-08,0,0.000317,1,1,0,0,0,0.06938775510204082,0.580860534124629,0.6749999999999999,1
6702,0.128,0.261,0.234,0,6702,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.2690166975881262,0.7626112759643917,0.6357142857142857,1
6705,0.295,0.277,0.293,4,6705,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.98e-06,3.54e-06,4.54e-07,4.08e-06,1.02e-06,0,0.0073,1,1,0,0,0,0.8886827458256029,0.8219584569732938,0.8464285714285713,1
6706,0.298,0.0578,0.225,0,6706,Not eroded,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.8998144712430426,0.008902077151335308,0.6035714285714285,1
6708,0.16,0.272,0.238,0,6708,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.3877551020408163,0.8034124629080119,0.6499999999999999,1
6709,0.0617,0.1,0.23,7,6709,Not eroded,0,0,1,0,1,0,0,0,0,0,0,1.09e-07,8.17e-08,8.32e-08,1.6e-07,2.28e-08,0,0.000286,0,0,0,0,0,0.02300556586270871,0.16543026706231456,0.6214285714285714,1
6712,0.212,0.0775,0.282,5,6712,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-8.62e-07,-1.51e-07,-1.79e-07,8.93e-07,1.79e-07,0,0.0016,0,1,0,0,0,0.5807050092764379,0.081973293768546,0.8071428571428569,1
6714,0.205,0.0561,0.292,4,6714,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-4.94e-07,-5.34e-07,1.64e-07,7.46e-07,1.86e-07,0,0.00133,1,1,0,0,0,0.5547309833024118,0.002596439169139463,0.8428571428571427,1
6719,0.056,0.209,0.259,0,6719,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.0018552875695732854,0.5697329376854599,0.725,1
6720,0.0849,0.31,0.251,4,6720,Not eroded,0,0,1,0,1,0,1,0,1,0,1,3.75e-08,6.5e-08,2.42e-07,2.54e-07,6.34e-08,0,0.000454,1,1,0,0,0,0.1090909090909091,0.9443620178041543,0.6964285714285714,1
6721,0.112,0.164,0.324,0,6721,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.20964749536178107,0.40281899109792285,0.9571428571428571,1
6722,0.324,0.125,0.288,0,6722,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.9962894248608535,0.258160237388724,0.8285714285714284,1
6723,0.056,0.164,0.283,4,6723,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.6e-07,1.5e-07,1.12e-07,2.46e-07,6.16e-08,0,0.00044,1,1,0,0,0,0.0018552875695732854,0.40281899109792285,0.8107142857142856,1
6726,0.224,0.142,0.295,4,6726,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-7.29e-07,5.18e-07,2.29e-07,9.23e-07,2.31e-07,0,0.00165,1,1,0,0,0,0.6252319109461967,0.3212166172106824,0.8535714285714284,1
6730,0.173,0.21,0.268,5,6730,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.56e-06,7.05e-07,1.89e-06,2.55e-06,5.1e-07,0,0.00456,0,1,0,0,0,0.43599257884972165,0.5734421364985163,0.7571428571428571,1
6735,0.272,0.298,0.224,2,6735,Not eroded,0,0,1,0,1,0,0,0,0,0,0,-1.96e-07,-5.01e-07,4.4e-07,6.95e-07,3.47e-07,1,0.00124,1,1,1,0,0,0.8033395176252319,0.8998516320474776,0.6,1
6737,0.15,0.066,0.257,3,6737,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.42e-07,-1.98e-08,1.99e-07,2.45e-07,8.17e-08,1,0.000438,1,1,0,0,0,0.35064935064935066,0.039317507418397644,0.7178571428571429,1
6738,0.155,0.24,0.309,0,6738,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.3692022263450835,0.6847181008902077,0.9035714285714285,1
6739,0.241,0.191,0.233,4,6739,Not eroded,0,0,1,0,1,0,1,0,0,0,0,6.94e-06,-4.45e-06,-9.15e-07,8.3e-06,2.07e-06,0,0.0148,1,1,0,0,0,0.6883116883116882,0.5029673590504451,0.6321428571428571,1
6742,0.256,0.103,0.239,0,6742,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.7439703153988868,0.17655786350148367,0.6535714285714285,1
6744,0.115,0.325,0.227,3,6744,Not eroded,0,0,1,0,1,0,0,0,0,0,0,2.07e-07,-5.12e-07,2.92e-07,6.25e-07,2.08e-07,1,0.00112,1,1,0,0,0,0.22077922077922077,1.0,0.6107142857142857,1
6748,0.294,0.234,0.277,0,6748,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.8849721706864563,0.6624629080118695,0.7892857142857144,1
6749,0.177,0.0561,0.305,3,6749,Not eroded,0,0,1,0,1,0,1,0,1,0,1,3.21e-09,-1.17e-06,-2.04e-07,1.19e-06,3.95e-07,1,0.00213,1,1,0,0,0,0.45083487940630795,0.002596439169139463,0.8892857142857142,1
6758,0.173,0.151,0.298,0,6758,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.43599257884972165,0.3545994065281899,0.8642857142857142,1
6760,0.309,0.25,0.301,5,6760,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-5.17e-07,9.18e-07,6.72e-06,6.8e-06,1.36e-06,0,0.0122,0,1,0,0,0,0.9406307977736549,0.7218100890207715,0.8749999999999999,1
6768,0.133,0.255,0.282,4,6768,Not eroded,0,0,1,0,1,0,1,0,1,0,1,7.49e-07,8.04e-08,7.86e-07,1.09e-06,2.72e-07,0,0.00195,1,1,0,0,0,0.287569573283859,0.7403560830860534,0.8071428571428569,1
6772,0.24,0.205,0.289,2,6772,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.6e-05,-9.46e-06,-1.57e-06,1.87e-05,9.34e-06,1,0.0334,1,1,1,0,0,0.6846011131725417,0.5548961424332344,0.832142857142857,1
6773,0.216,0.155,0.287,3,6773,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.88e-06,1.65e-06,3.1e-07,2.52e-06,8.41e-07,1,0.00451,1,1,0,0,0,0.5955473098330241,0.3694362017804154,0.8249999999999998,1
6776,0.111,0.125,0.243,5,6776,Not eroded,0,0,1,0,1,0,1,0,1,0,0,1.35e-07,2.13e-07,3.7e-08,2.55e-07,5.09e-08,0,0.000456,0,1,0,0,0,0.2059369202226345,0.258160237388724,0.6678571428571428,1
6778,0.286,0.273,0.292,5,6778,Not eroded,0,0,1,0,1,0,1,0,1,0,1,8.76e-07,3.64e-06,-2.04e-06,4.26e-06,8.53e-07,0,0.00762,0,1,0,0,0,0.8552875695732838,0.8071216617210683,0.8428571428571427,1
6779,0.0581,0.102,0.331,0,6779,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.00964749536178107,0.17284866468842727,0.9821428571428571,1
6780,0.143,0.0745,0.281,0,6780,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.3246753246753246,0.07084569732937684,0.8035714285714286,1
6790,0.262,0.213,0.266,3,6790,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.65e-05,3.11e-05,1.53e-05,3.83e-05,1.28e-05,1,0.0685,1,1,0,0,0,0.7662337662337663,0.5845697329376854,0.75,1
6795,0.07,0.0627,0.336,0,6795,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.053803339517625254,0.027077151335311602,1.0,1
6796,0.18,0.211,0.275,5,6796,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.56e-06,-3.14e-07,2.26e-06,2.77e-06,5.53e-07,0,0.00495,0,1,0,0,0,0.46196660482374763,0.5771513353115726,0.7821428571428571,1
6799,0.201,0.251,0.242,3,6799,Not eroded,0,0,1,0,1,0,1,0,1,0,0,-1.45e-07,4.65e-07,-3.58e-07,6.05e-07,2.02e-07,1,0.00108,1,1,0,0,0,0.5398886827458257,0.7255192878338279,0.6642857142857143,1
6802,0.0645,0.0561,0.219,5,6802,Not eroded,0,0,1,0,0,0,0,0,0,0,0,1.12e-07,-6.28e-07,4.11e-07,7.59e-07,1.52e-07,0,0.00136,0,1,0,0,0,0.03339517625231911,0.002596439169139463,0.5821428571428571,1
6804,0.324,0.255,0.256,3,6804,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.15e-06,-2.6e-06,5.83e-07,2.9e-06,9.66e-07,1,0.00519,1,1,0,0,0,0.9962894248608535,0.7403560830860534,0.7142857142857143,1
6807,0.229,0.236,0.277,5,6807,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.63e-06,5.05e-06,5.74e-07,5.34e-06,1.07e-06,0,0.00955,0,1,0,0,0,0.6437847866419295,0.6698813056379821,0.7892857142857144,1
6808,0.159,0.0729,0.236,3,6808,Not eroded,0,0,1,0,1,0,1,0,0,0,0,1.47e-07,1.37e-08,1.74e-09,1.48e-07,4.92e-08,1,0.000265,1,1,0,0,0,0.3840445269016698,0.06491097922848668,0.6428571428571428,1
6813,0.113,0.212,0.274,0,6813,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.21335807050092764,0.580860534124629,0.7785714285714286,1
6814,0.269,0.211,0.295,3,6814,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.000165557,-2.41e-05,-0.000162,0.000232591,7.75e-05,1,0.416,1,1,0,0,0,0.7922077922077922,0.5771513353115726,0.8535714285714284,1
6815,0.271,0.138,0.276,0,6815,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.7996289424860854,0.306379821958457,0.7857142857142857,1
6816,0.161,0.282,0.238,0,6816,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.3914656771799629,0.8405044510385755,0.6499999999999999,1
6817,0.294,0.291,0.269,0,6817,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.8849721706864563,0.873887240356083,0.7607142857142857,1
6818,0.221,0.269,0.238,2,6818,Not eroded,0,0,1,0,1,0,1,0,0,0,0,2.13e-07,1.82e-06,-1.34e-06,2.27e-06,1.14e-06,1,0.00406,1,1,1,0,0,0.614100185528757,0.7922848664688428,0.6499999999999999,1
6820,0.315,0.112,0.305,0,6820,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.9628942486085343,0.2099406528189911,0.8892857142857142,1
6824,0.0727,0.0868,0.259,5,6824,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.02e-07,8.55e-08,1.98e-07,2.96e-07,5.92e-08,0,0.000529,0,1,0,0,0,0.06382189239332096,0.11646884272997034,0.725,1
6828,0.295,0.217,0.282,3,6828,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.000262074,0.000244,0.00031,0.000473611,0.00015787,1,0.847,1,1,0,0,0,0.8886827458256029,0.5994065281899109,0.8071428571428569,1
6831,0.168,0.0609,0.285,5,6831,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.97e-07,3.03e-07,2.14e-08,3.62e-07,7.24e-08,0,0.000648,0,1,0,0,0,0.41743970315398893,0.020400593471810106,0.8178571428571427,1
6837,0.298,0.131,0.261,2,6837,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.29e-07,2.49e-06,7.53e-07,2.61e-06,1.31e-06,1,0.00467,1,1,1,0,0,0.8998144712430426,0.2804154302670623,0.7321428571428571,1
6838,0.316,0.0945,0.227,0,6838,Not eroded,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.9666048237476809,0.14502967359050445,0.6107142857142857,1
6842,0.226,0.0561,0.271,2,6842,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-2.41e-08,-5.59e-07,4.38e-07,7.11e-07,3.55e-07,1,0.00127,1,1,1,0,0,0.6326530612244898,0.002596439169139463,0.7678571428571429,1
6846,0.109,0.171,0.268,0,6846,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.19851576994434136,0.42878338278931755,0.7571428571428571,1
6847,0.0981,0.0663,0.286,5,6847,Not eroded,0,0,1,0,1,0,1,0,1,0,1,3.42e-07,2.55e-07,9.29e-08,4.37e-07,8.74e-08,0,0.000782,0,1,0,0,0,0.1580705009276438,0.04043026706231454,0.8214285714285713,1
6850,0.268,0.221,0.248,3,6850,Not eroded,0,0,1,0,1,0,1,0,1,0,0,8.66e-06,-5.8e-06,-6.52e-06,1.23e-05,4.1e-06,1,0.022,1,1,0,0,0,0.7884972170686456,0.6142433234421365,0.6857142857142856,1
6851,0.324,0.137,0.245,0,6851,Not eroded,0,0,1,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.9962894248608535,0.3026706231454006,0.6749999999999999,1
6852,0.324,0.196,0.222,3,6852,Not eroded,0,0,1,0,1,0,0,0,0,0,0,-1.12e-06,-1.15e-06,-1.43e-06,2.15e-06,7.16e-07,1,0.00385,1,1,0,0,0,0.9962894248608535,0.521513353115727,0.5928571428571429,1
6860,0.237,0.184,0.251,3,6860,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.11e-06,5.9e-07,-7.67e-07,1.48e-06,4.92e-07,1,0.00265,1,1,0,0,0,0.673469387755102,0.4770029673590504,0.6964285714285714,1
6864,0.16,0.091,0.226,4,6864,Not eroded,0,0,1,0,1,0,0,0,0,0,0,7.61e-07,5.98e-07,6.46e-07,1.16e-06,2.91e-07,0,0.00207,1,1,0,0,0,0.3877551020408163,0.13204747774480713,0.6071428571428571,1
6865,0.323,0.106,0.289,0,6865,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.9925788497217068,0.1876854599406528,0.832142857142857,1
6867,0.169,0.28,0.232,0,6867,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.42115027829313545,0.833086053412463,0.6285714285714286,1
6870,0.0937,0.215,0.305,0,6870,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.1417439703153989,0.5919881305637982,0.8892857142857142,1
6873,0.0836,0.279,0.283,0,6873,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.10426716141001852,0.8293768545994066,0.8107142857142856,1
6874,0.239,0.127,0.274,4,6874,ERODED,1,1,1,1,1,1,1,1,1,1,1,-2.22e-07,3.67e-06,1.35e-06,3.91e-06,9.78e-07,0,0.00699,1,1,0,0,0,0.6808905380333952,0.26557863501483675,0.7785714285714286,1
6879,0.3,0.104,0.237,0,6879,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.9072356215213357,0.18026706231454004,0.6464285714285714,1
6882,0.164,0.177,0.23,3,6882,Not eroded,0,0,1,0,1,0,0,0,0,0,0,3.78e-08,-6.08e-08,9e-08,1.15e-07,3.83e-08,1,0.000206,1,1,0,0,0,0.4025974025974026,0.4510385756676557,0.6214285714285714,1
6884,0.319,0.133,0.252,0,6884,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.9777365491651205,0.2878338278931751,0.7,1
6894,0.0754,0.199,0.28,0,6894,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.07384044526901667,0.5326409495548962,0.8,1
6899,0.105,0.0648,0.232,0,6899,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.18367346938775508,0.03486646884272997,0.6285714285714286,1
6900,0.318,0.274,0.229,6,6900,Not eroded,0,0,1,0,1,0,0,0,0,0,0,-5.13e-07,-1.01e-06,5.53e-07,1.26e-06,2.11e-07,0,0.00225,0,0,0,0,0,0.974025974025974,0.8108308605341247,0.6178571428571429,1
6901,0.212,0.227,0.327,0,6901,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.5807050092764379,0.6364985163204747,0.9678571428571429,1
6904,0.0958,0.0741,0.234,4,6904,Not eroded,0,0,1,0,1,0,1,0,0,0,0,3.05e-07,3.79e-07,9.41e-08,4.95e-07,1.24e-07,0,0.000885,1,1,0,0,0,0.14953617810760667,0.06936201780415431,0.6357142857142857,1
6906,0.131,0.24,0.228,4,6906,Not eroded,0,0,1,0,1,0,0,0,0,0,0,2.42e-07,9.12e-08,1.46e-07,2.97e-07,7.43e-08,0,0.000531,1,1,0,0,0,0.28014842300556586,0.6847181008902077,0.6142857142857143,1
6907,0.285,0.183,0.266,2,6907,Not eroded,0,0,1,0,1,0,1,0,1,0,1,7.93e-06,-7.94e-06,-9.4e-06,1.46e-05,7.32e-06,1,0.0261,1,1,1,0,0,0.8515769944341371,0.47329376854599403,0.75,1
6910,0.259,0.145,0.243,0,6910,Not eroded,0,0,1,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.7551020408163265,0.33234421364985156,0.6678571428571428,1
6914,0.261,0.312,0.286,0,6914,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.7625231910946196,0.951780415430267,0.8214285714285713,1
6915,0.198,0.0998,0.283,4,6915,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.03e-06,1.98e-06,-1.51e-07,2.24e-06,5.59e-07,0,0.00401,1,1,0,0,0,0.5287569573283859,0.16468842729970326,0.8107142857142856,1
6917,0.188,0.217,0.276,5,6917,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-2.83e-06,-3.32e-06,-3.51e-07,4.38e-06,8.75e-07,0,0.00783,0,1,0,0,0,0.4916512059369202,0.5994065281899109,0.7857142857142857,1
6921,0.321,0.0915,0.219,0,6921,Not eroded,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.9851576994434137,0.1339020771513353,0.5821428571428571,1
6927,0.194,0.0907,0.282,3,6927,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.67e-07,-3.64e-07,1.75e-07,4.37e-07,1.46e-07,1,0.000782,1,1,0,0,0,0.5139146567717996,0.13093471810089022,0.8071428571428569,1
6931,0.056,0.161,0.231,3,6931,Not eroded,0,0,1,0,1,0,1,0,0,0,0,5.86e-08,1.85e-07,3.42e-07,3.93e-07,1.31e-07,1,0.000703,1,1,0,0,0,0.0018552875695732854,0.3916913946587537,0.625,1
6934,0.103,0.191,0.319,0,6934,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.17625231910946193,0.5029673590504451,0.9392857142857143,1
6939,0.0559,0.156,0.216,3,6939,Not eroded,0,0,1,0,0,0,0,0,0,0,0,-2.18e-07,3.3e-07,3.49e-07,5.27e-07,1.76e-07,1,0.000943,1,1,0,0,0,0.001484230055658618,0.3731454005934718,0.5714285714285714,1
6941,0.133,0.288,0.285,0,6941,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.287569573283859,0.8627596439169138,0.8178571428571427,1
6943,0.056,0.287,0.218,3,6943,Not eroded,0,0,1,0,0,0,0,0,0,0,0,-1.97e-07,-5.14e-08,3.34e-07,3.92e-07,1.31e-07,1,0.000701,1,1,0,0,0,0.0018552875695732854,0.8590504451038574,0.5785714285714285,1
6944,0.194,0.0914,0.252,0,6944,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.5139146567717996,0.13353115727002965,0.7,1
