Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Erosion state,Encoded erosion state,3 connectivity,1 connectivity,2 connectivity,4 connectivity,5 connectivity,Porosity_here,Porosity_front,Porosity_diff,Norm Initial X,Norm Initial Y,Norm Initial Z,Threshold Z,Norm2 Initial Z,Norm Connectivity
3210,0.303,0.0649,0.3082876,4,Not eroded,0,0,0,0,1,1,0.4096316,0.99,-0.5803684,0.9188491331611951,0.03581979320531757,0.9014341405828884,1,0.6933520224711085,0.5714285714285714
3212,0.154,0.228,0.2746223,3,Not eroded,0,1,0,0,1,1,0.2528316,0.99,-0.7371684,0.36923644411656215,0.6381093057607089,0.7816711500161365,1,0.3207577077937234,0.42857142857142855
3216,0.196,0.172,0.2990189,0,ERODED,1,1,1,1,1,1,0.3875078,0.99,-0.6024922,0.5241608262633715,0.43131462333825693,0.8684611021526337,1,0.5907696921651175,0.0
3217,0.133,0.182,0.3004954,0,Not eroded,0,1,1,1,1,1,0.3308816,0.99,-0.6591184,0.2917742530431575,0.46824224519940905,0.8737136932649011,1,0.6071110141085185,0.0
3219,0.248,0.145,0.3252224,0,ERODED,1,1,1,1,1,1,0.2960408,0.99,-0.6939592,0.7159719660641829,0.33161004431314617,0.9616790305036624,1,0.8807797358792347,0.0
3223,0.242,0.137,0.2978908,0,ERODED,1,1,1,1,1,1,0.2960408,0.99,-0.6939592,0.6938399114717816,0.3020679468242245,0.8644479304399697,1,0.5782843245495743,0.0
3234,0.324,0.0758,0.3093731,0,ERODED,1,1,1,1,1,1,0.4096316,0.99,-0.5803684,0.9963113242345998,0.07607090103397343,0.9052957644585174,1,0.7053659100224542,0.0
3240,0.315,0.0555,0.257472,4,Not eroded,0,0,0,0,1,1,0.3355048,0.4096316,-0.0741268,0.9631132423459977,0.0011078286558345702,0.720659627257778,1,0.13094492504675354,0.5714285714285714
3242,0.218,0.174,0.3077209,0,ERODED,1,1,1,1,1,1,0.3770868,0.99,-0.6129132,0.6053116931021763,0.4387001477104873,0.8994181274550038,1,0.6870800095044141,0.0
3247,0.324,0.291,0.2705441,0,Not eroded,0,1,1,1,1,1,0.3635774,0.4080747,-0.0444973,0.9963113242345998,0.8707533234859673,0.7671631127157315,1,0.2756217923520874,0.0
3250,0.0645,0.2,0.2567344,3,Not eroded,0,1,0,0,1,1,0.3065859,0.3861232,-0.0795373,0.03909996311324234,0.534711964549483,0.7180356440512705,1,0.12278145801969484,0.42857142857142855
3251,0.161,0.287,0.3185937,0,ERODED,1,1,1,1,1,1,0.3559732,0.99,-0.6340268,0.39505717447436367,0.8559822747415065,0.9380976890164388,1,0.807415888424972,0.0
3252,0.0887,0.0555,0.255553,0,Not eroded,0,1,1,1,1,1,0.3476877,0.3901556,-0.0424679,0.1283659166359277,0.0011078286558345702,0.7138328596692641,1,0.10970618694354642,0.0
3253,0.159,0.292,0.25113,3,Not eroded,0,1,0,0,1,1,0.3138702,0.3559732,-0.042103,0.38767982294356323,0.8744460856720825,0.698098209828724,1,0.060754160559760885,0.42857142857142855
3254,0.325,0.0555,0.2827016,3,Not eroded,0,1,0,0,1,1,0.4096316,0.99,-0.5803684,1.0,0.0011078286558345702,0.8104129443766787,1,0.4101762261664395,0.42857142857142855
3255,0.32,0.0618,0.2762344,5,Not eroded,0,0,0,0,0,1,0.4096316,0.99,-0.5803684,0.9815566211729989,0.024372230428360415,0.787406132835023,1,0.3385997972654171,0.7142857142857143
3258,0.24,0.276,0.2499022,0,Not eroded,0,1,1,1,1,1,0.2908351,0.3679927,-0.0771576,0.6864625599409812,0.8153618906942393,0.6937303592580217,1,0.04716535251227865,0.0
3261,0.145,0.0632,0.2796834,0,Not eroded,0,1,1,1,1,1,0.3642182,0.99,-0.6257818,0.33603836222796013,0.029542097488921736,0.7996758156973393,1,0.37677197429405856,0.0
3267,0.275,0.0944,0.2583403,0,Not eroded,0,1,1,1,1,1,0.3355048,0.4096316,-0.0741268,0.815566211729989,0.14475627769571636,0.723748570612185,1,0.14055492832711633,0.0
3268,0.0956,0.0627,0.2518417,0,Not eroded,0,1,1,1,1,1,0.3476877,0.3901556,-0.0424679,0.15381777941718922,0.02769571639586413,0.7006300547962826,1,0.06863097656187223,0.0
3272,0.324,0.324,0.2791133,0,Not eroded,0,1,1,1,1,1,0.4080747,0.99,-0.5819253,0.9963113242345998,0.9926144756277696,0.7976477072021793,1,0.3704623314630845,0.0
3274,0.205,0.273,0.2676875,2,Not eroded,0,1,0,1,1,1,0.2544996,0.3294985,-0.0749989,0.5573589081519734,0.8042836041358936,0.7570008697280564,1,0.2440060657936607,0.2857142857142857
3278,0.288,0.0698,0.2668891,4,Not eroded,0,0,0,0,1,1,0.3355048,0.4096316,-0.0741268,0.8635189966801917,0.05391432791728212,0.7541605928949819,1,0.23516968825244045,0.5714285714285714
3279,0.286,0.0782,0.3153101,0,ERODED,1,1,1,1,1,1,0.4096316,0.99,-0.5803684,0.8561416451493913,0.08493353028064994,0.9264164101974475,1,0.7710742936174205,0.0
3281,0.145,0.317,0.3087958,0,ERODED,1,1,1,1,1,1,0.3559732,0.99,-0.6340268,0.33603836222796013,0.9667651403249631,0.903242042244422,1,0.6989765804200664,0.0
3284,0.0809,0.192,0.327058,0,ERODED,1,1,1,1,1,1,0.3861232,0.99,-0.6038768,0.09959424566580596,0.5051698670605612,0.9682091058478397,1,0.9010954355468989,0.0
3289,0.299,0.26,0.3198327,0,ERODED,1,1,1,1,1,1,0.3829345,0.99,-0.6070655,0.9040944300995941,0.7562776957163958,0.9425053831499296,1,0.8211286536724313,0.0
3290,0.222,0.259,0.2952366,3,Not eroded,0,1,0,0,1,1,0.305176,0.99,-0.684824,0.6200663961637772,0.7525849335302806,0.8550057175512601,1,0.5489086816764461,0.42857142857142855
3293,0.161,0.228,0.2821627,0,Not eroded,0,1,1,1,1,1,0.2528316,0.99,-0.7371684,0.39505717447436367,0.6381093057607089,0.8084958286635728,1,0.40421189267825913,0.0
3298,0.279,0.325,0.2481441,0,Not eroded,0,1,1,1,1,1,0.3635774,0.4080747,-0.0444973,0.8303209147915899,0.9963072378138847,0.6874759871384979,1,0.027707392398027202,0.0
3299,0.172,0.279,0.3220789,0,ERODED,1,1,1,1,1,1,0.3858649,0.99,-0.6041351,0.43563260789376607,0.8264401772525849,0.9504961519656252,1,0.8459887128321103,0.0
3302,0.127,0.154,0.2688714,0,Not eroded,0,1,1,1,1,1,0.2956377,0.3415885,-0.0459508,0.26964219845075615,0.3648449039881831,0.7612125477624707,1,0.2571090058876605,0.0
3305,0.193,0.325,0.2467872,3,Not eroded,0,1,0,0,1,1,0.311638,0.3858649,-0.0742269,0.5130947989671708,0.9963072378138847,0.6826488683574378,1,0.01268975626866739,0.42857142857142855
3306,0.153,0.206,0.2782327,0,Not eroded,0,1,1,1,1,1,0.3308816,0.99,-0.6591184,0.3655477683511619,0.5568685376661742,0.7945150070779242,1,0.36071619661489035,0.0
3313,0.304,0.175,0.2822087,3,Not eroded,0,1,0,0,1,1,0.3647194,0.99,-0.6252806,0.9225378089265953,0.44239290989660257,0.8086594718678831,1,0.4047210026067359,0.42857142857142855
3314,0.254,0.0892,0.3227752,0,ERODED,1,1,1,1,1,1,0.3873386,0.99,-0.6026614,0.7381040206565843,0.12555391432791727,0.9529732120343496,1,0.8536950876842535,0.0
3321,0.121,0.265,0.2997812,5,Not eroded,0,0,0,0,0,1,0.2528316,0.99,-0.7371684,0.24751014385835482,0.7747415066469718,0.871172954644934,1,0.5992065290885544,0.7142857142857143
3325,0.185,0.231,0.2762559,0,Not eroded,0,1,1,1,1,1,0.3294985,0.99,-0.6605015,0.48358539284396895,0.6491875923190547,0.7874826182457334,1,0.3388377508189447,0.0
3337,0.188,0.262,0.3115896,3,Not eroded,0,1,0,0,1,1,0.3294985,0.99,-0.6605015,0.49465142014016966,0.7636632200886262,0.9131808766836039,1,0.729897261250051,0.42857142857142855
3345,0.141,0.299,0.3010656,0,Not eroded,0,1,1,1,1,1,0.3559732,0.99,-0.6340268,0.3212836591663592,0.900295420974889,0.8757421575061571,1,0.6134217637002057,0.0
3349,0.122,0.191,0.2805587,0,Not eroded,0,1,1,1,1,1,0.3308816,0.99,-0.6591184,0.25119881962375507,0.5014771048744461,0.8027896612784887,1,0.3864594508244057,0.0
3350,0.179,0.059,0.2586398,0,Not eroded,0,1,1,1,1,1,0.3210669,0.3492331,-0.0281662,0.46145333825156765,0.014032496307237803,0.724814030170684,1,0.14386967666578732,0.0
3356,0.0838,0.325,0.2890188,0,Not eroded,0,1,1,1,1,1,0.4120043,0.99,-0.5779957,0.1102914053854666,0.9963072378138847,0.8328861367738439,1,0.4800925139963411,0.0
3360,0.0654,0.151,0.3046421,0,ERODED,1,1,1,1,1,1,0.3893806,0.99,-0.6006194,0.04241977130210253,0.35376661742983745,0.8884654166412901,1,0.6530050606392996,0.0
3368,0.0587,0.19,0.2698168,4,Not eroded,0,0,0,0,1,1,0.3065859,0.3861232,-0.0795373,0.017705643673921058,0.4977843426883308,0.7645757713571457,1,0.2675723216785792,0.5714285714285714
3374,0.0621,0.266,0.3196868,0,ERODED,1,1,1,1,1,1,0.3314033,0.99,-0.6585967,0.03024714127628181,0.7784342688330871,0.9419863495953885,1,0.8195138897905874,0.0
3376,0.305,0.0554,0.3057916,3,Not eroded,0,1,0,0,1,1,0.4096316,0.99,-0.5803684,0.9262264846919955,0.0007385524372230382,0.8925547180185681,1,0.6657272750476562,0.42857142857142855
3380,0.125,0.0643,0.2853804,0,Not eroded,0,1,1,1,1,1,0.3642182,0.99,-0.6257818,0.2622648469199557,0.03360413589364843,0.8199426708050845,1,0.4398241321752311,0.0
3382,0.205,0.257,0.2721011,3,Not eroded,0,1,0,0,1,1,0.2544996,0.3294985,-0.0749989,0.5573589081519734,0.7451994091580502,0.7727020794355418,1,0.29285405667032266,0.42857142857142855
3385,0.289,0.325,0.2881364,0,ERODED,1,1,1,1,1,1,0.4080747,0.99,-0.5819253,0.8672076724455919,0.9963072378138847,0.829747033219855,1,0.4703264574552935,0.0
3390,0.0809,0.122,0.2647253,0,Not eroded,0,1,1,1,1,1,0.2842093,0.3893806,-0.1051713,0.09959424566580596,0.24667651403249627,0.7464629588626597,1,0.21122159992116377,0.0
3392,0.132,0.318,0.2680068,5,Not eroded,0,0,0,0,0,1,0.3138702,0.3559732,-0.042103,0.2880855772777573,0.9704579025110782,0.7581367670136281,1,0.24753995275371957,0.7142857142857143
3393,0.113,0.314,0.2637363,5,Not eroded,0,0,0,0,0,1,0.3138702,0.3559732,-0.042103,0.21800073773515308,0.9556868537666174,0.7429446299699862,1,0.2002757364589062,0.7142857142857143
3395,0.166,0.0634,0.2854356,0,Not eroded,0,1,1,1,1,1,0.3492331,0.99,-0.6407669,0.4135005533013648,0.030280649926144747,0.8201390426502572,1,0.4404350640894041,0.0
3397,0.124,0.293,0.2589822,4,Not eroded,0,0,0,0,1,1,0.3138702,0.3559732,-0.042103,0.2585761711545555,0.8781388478581977,0.7260321048045074,1,0.14765922535079928,0.5714285714285714
3401,0.254,0.266,0.3302072,0,ERODED,1,1,1,1,1,1,0.305176,0.99,-0.684824,0.7381040206565843,0.7784342688330871,0.9794122619133674,1,0.9359495439547254,0.0
3414,0.154,0.258,0.312187,0,Not eroded,0,1,1,1,1,1,0.2528316,0.99,-0.7371684,0.36923644411656215,0.7488921713441653,0.915306103863061,1,0.7365090497559686,0.0
3415,0.0759,0.325,0.2741239,0,Not eroded,0,1,1,1,1,1,0.4120043,0.99,-0.5779957,0.08115086683880483,0.9963072378138847,0.779898111472043,1,0.3152416123947454,0.0
3419,0.325,0.113,0.2807223,5,Not eroded,0,0,0,0,0,1,0.40286,0.99,-0.58714,1.0,0.21344165435745938,0.8033716618920795,1,0.38827011135264144,0.7142857142857143
3421,0.0548,0.309,0.2548608,0,Not eroded,0,1,1,1,1,1,0.3439077,0.4120043,-0.0680966,0.003319808188860192,0.9372230428360413,0.7113703851904891,1,0.10204518928068043,0.0
3422,0.176,0.0918,0.2457078,0,Not eroded,0,1,1,1,1,1,0.3210669,0.3492331,-0.0281662,0.45038731095536694,0.13515509601181686,0.6788089449936847,1,0.000743381120880779,0.0
3427,0.142,0.31,0.2602686,0,Not eroded,0,1,1,1,1,1,0.3138702,0.3559732,-0.042103,0.3249723349317594,0.9409158050221565,0.7306084225876572,1,0.16189659517673283,0.0
3431,0.124,0.148,0.2797343,0,Not eroded,0,1,1,1,1,1,0.3415885,0.99,-0.6484115,0.2585761711545555,0.3426883308714918,0.7998568904603695,1,0.37733531549752497,0.0
3433,0.128,0.189,0.2715295,0,Not eroded,0,1,1,1,1,1,0.2368896,0.3308816,-0.093992,0.27333087421615637,0.4940915805022156,0.770668634748937,1,0.2865278124286376,0.0
3434,0.216,0.0784,0.2999946,0,ERODED,1,1,1,1,1,1,0.3492331,0.99,-0.6407669,0.5979343415713758,0.08567208271787295,0.8719321168144957,1,0.6015683564524023,0.0
3439,0.144,0.146,0.2801047,0,ERODED,1,1,1,1,1,1,0.3415885,0.99,-0.6484115,0.33234968646255986,0.33530280649926136,0.8011745740011644,1,0.3814347571824796,0.0
3441,0.312,0.309,0.2813767,0,Not eroded,0,1,1,1,1,1,0.4080747,0.99,-0.5819253,0.9520472150497971,0.9372230428360413,0.805699664346443,1,0.3955127534655851,0.0
3443,0.122,0.258,0.3067288,4,Not eroded,0,0,0,0,1,1,0.2528316,0.99,-0.7371684,0.25119881962375507,0.7488921713441653,0.8958887704333443,1,0.67609983646002,0.5714285714285714
3450,0.275,0.325,0.2635708,0,ERODED,1,1,1,1,1,1,0.3635774,0.4080747,-0.0444973,0.815566211729989,0.9963072378138847,0.7423558701805653,1,0.19844404747710312,0.0
3453,0.206,0.0742,0.3176734,0,ERODED,1,1,1,1,1,1,0.3492331,0.99,-0.6407669,0.5610475839173736,0.07016248153618906,0.934823757691942,1,0.7972303695732882,0.0
3462,0.0875,0.186,0.3100279,0,ERODED,1,1,1,1,1,1,0.3861232,0.99,-0.6038768,0.1239395057174474,0.48301329394386994,0.9076251898972663,1,0.7126129791782543,0.0
3465,0.299,0.0555,0.2557221,4,Not eroded,0,0,0,0,1,1,0.3355048,0.4096316,-0.0741268,0.9040944300995941,0.0011078286558345702,0.7144344263181531,1,0.11157771931105721,0.5714285714285714
3467,0.114,0.286,0.3039011,0,Not eroded,0,1,1,1,1,1,0.3559732,0.99,-0.6340268,0.2216894135005533,0.8522895125553912,0.8858293380675074,1,0.6448039637479619,0.0
3468,0.0768,0.0555,0.26068,0,Not eroded,0,1,1,1,1,1,0.3476877,0.3901556,-0.0424679,0.08447067502766503,0.0011078286558345702,0.7320719620279463,1,0.16644980875446078,0.0
3475,0.137,0.056,0.3280175,0,ERODED,1,1,1,1,1,1,0.3642182,0.99,-0.6257818,0.3065289561047584,0.0029542097488921785,0.9716224896420966,1,0.9117148045985024,0.0
3477,0.298,0.325,0.2817099,0,ERODED,1,1,1,1,1,1,0.4080747,0.99,-0.5819253,0.9004057543341939,0.9963072378138847,0.8068850103394045,1,0.3992004801649022,0.0
3483,0.14,0.292,0.2483944,5,Not eroded,0,0,0,0,0,1,0.3138702,0.3559732,-0.042103,0.3175949834009591,0.8744460856720825,0.6883664196176041,1,0.030477614465370798,0.7142857142857143
3489,0.124,0.306,0.2817981,3,Not eroded,0,1,0,0,1,1,0.3559732,0.99,-0.6340268,0.2585761711545555,0.9261447562776957,0.8071987783963648,1,0.400176643114721,0.42857142857142855
3490,0.0906,0.154,0.2803349,0,Not eroded,0,1,1,1,1,1,0.3893806,0.99,-0.6006194,0.1353744005901881,0.3648449039881831,0.8019935015149091,1,0.3839825203462935,0.0
3492,0.302,0.147,0.251753,3,Not eroded,0,1,0,0,1,1,0.2965614,0.40286,-0.1062986,0.9151604573957949,0.33899556868537656,0.7003145080088407,1,0.06764927980848286,0.42857142857142855
3495,0.324,0.307,0.2542777,0,Not eroded,0,1,1,1,1,1,0.3635774,0.4080747,-0.0444973,0.9963113242345998,0.9298375184638109,0.7092960297028068,1,0.09559166755687647,0.0
3496,0.314,0.325,0.2501853,0,Not eroded,0,1,1,1,1,1,0.3635774,0.4080747,-0.0444973,0.9594245665805975,0.9963072378138847,0.6947374764567232,1,0.05029859209384074,0.0
3498,0.073,0.26,0.2630562,0,Not eroded,0,1,1,1,1,1,0.3166705,0.3314033,-0.0147328,0.0704537071191442,0.7562776957163958,0.740525200768867,1,0.19274865684244458,0.0
3500,0.123,0.0556,0.2798942,0,Not eroded,0,1,1,1,1,1,0.3642182,0.99,-0.6257818,0.2548874953891553,0.0014771048744460764,0.8004257284683962,1,0.37910502587933986,0.0
3512,0.107,0.0556,0.2898717,0,Not eroded,0,1,1,1,1,1,0.3642182,0.99,-0.6257818,0.19586868314275171,0.0014771048744460764,0.8359202952294164,1,0.48953207612673477,0.0
3516,0.325,0.162,0.2711598,2,Not eroded,0,1,0,1,1,1,0.2965614,0.40286,-0.1062986,1.0,0.3943870014771048,0.7693534414308164,1,0.28243611806868185,0.2857142857142857
3522,0.0677,0.194,0.2668369,5,Not eroded,0,0,0,0,0,1,0.3065859,0.3861232,-0.0795373,0.050903725562523025,0.5125553914327917,0.7539748934326993,1,0.23459195915969044,0.7142857142857143
3523,0.227,0.218,0.3127155,0,ERODED,1,1,1,1,1,1,0.3770868,0.99,-0.6129132,0.6385097749907783,0.6011816838995567,0.9171862219821488,1,0.7423582801298847,0.0
3525,0.235,0.148,0.2503612,0,Not eroded,0,1,1,1,1,1,0.2716224,0.2960408,-0.0244184,0.66801918111398,0.3426883308714918,0.6953632338401624,1,0.05224538418990885,0.0
3526,0.315,0.0771,0.2997486,7,Not eroded,0,0,0,0,0,0,0.4096316,0.99,-0.5803684,0.9631132423459977,0.08087149187592318,0.8710569814175313,1,0.5988457250957636,1.0
3527,0.0772,0.179,0.2731745,0,Not eroded,0,1,1,1,1,1,0.3065859,0.3861232,-0.0795373,0.08594614533382516,0.4571639586410634,0.7765206580335151,1,0.304734026175264,0.0
3529,0.0902,0.13,0.2534065,0,Not eroded,0,1,1,1,1,1,0.2842093,0.3893806,-0.1051713,0.13389893028402802,0.276218611521418,0.7061967697116065,1,0.0859495682158059,0.0
3530,0.121,0.221,0.2494913,0,Not eroded,0,1,1,1,1,1,0.258045,0.2528316,0.0052134,0.24751014385835482,0.6122599704579025,0.6922685985482143,1,0.042617672738121254,0.0
3536,0.164,0.0896,0.3309313,0,ERODED,1,1,1,1,1,1,0.3492331,0.99,-0.6407669,0.4061232017705644,0.12703101920236334,0.9819882193968708,1,0.9439635982853833,0.0
3539,0.213,0.0556,0.2962429,0,ERODED,1,1,1,1,1,1,0.3492331,0.99,-0.6407669,0.5868683142751752,0.0014771048744460764,0.858585590518598,1,0.5600460147422393,0.0
3545,0.095,0.115,0.2639497,0,Not eroded,0,1,1,1,1,1,0.2842093,0.3893806,-0.1051713,0.15160457395794907,0.2208271787296898,0.7437037921395481,1,0.20263756382275477,0.0
3546,0.324,0.325,0.3119823,0,ERODED,1,1,1,1,1,1,0.4080747,0.99,-0.5819253,0.9963113242345998,0.9963072378138847,0.9145778916038797,1,0.7342435105742454,0.0
3551,0.156,0.0573,0.2928038,0,ERODED,1,1,1,1,1,1,0.3642182,0.99,-0.6257818,0.3766137956473626,0.0077548005908419405,0.8463511265198184,1,0.5219834070242926,0.0
3560,0.233,0.127,0.2476662,0,Not eroded,0,1,1,1,1,1,0.2716224,0.2960408,-0.0244184,0.6606418295831796,0.2651403249630723,0.6857758765441514,1,0.02241818294543568,0.0
3566,0.188,0.178,0.268141,0,ERODED,1,1,1,1,1,1,0.3284325,0.3875078,-0.0590753,0.49465142014016966,0.4534711964549482,0.758614178274899,1,0.24902522563201618,0.0
3574,0.203,0.224,0.3200724,0,ERODED,1,1,1,1,1,1,0.3294985,0.99,-0.6605015,0.549981556621173,0.6233382570162481,0.9433581065428251,1,0.8237815591040822,0.0
3577,0.107,0.0775,0.2581256,0,Not eroded,0,1,1,1,1,1,0.2891981,0.3642182,-0.0750201,0.19586868314275171,0.08234859675036926,0.7229847837433709,1,0.1381787130739848,0.0
3580,0.0847,0.159,0.2729559,0,Not eroded,0,1,1,1,1,1,0.2842093,0.3893806,-0.1051713,0.1136112135743268,0.3833087149187592,0.7757429970669444,1,0.3023146472542836,0.0
3582,0.184,0.28,0.2588909,4,Not eroded,0,0,0,0,1,1,0.311638,0.3858649,-0.0742269,0.47989671707856874,0.8301329394387001,0.7257073086185609,1,0.14664875281884365,0.5714285714285714
3592,0.254,0.0836,0.3060178,0,ERODED,1,1,1,1,1,1,0.3873386,0.99,-0.6026614,0.7381040206565843,0.10487444608567205,0.8933594156884597,1,0.6682307677829066,0.0
3597,0.118,0.181,0.3266013,0,ERODED,1,1,1,1,1,1,0.3308816,0.99,-0.6591184,0.23644411656215414,0.46454948301329385,0.9665844134259144,1,0.896040859365692,0.0
3605,0.116,0.222,0.3059063,0,ERODED,1,1,1,1,1,1,0.2528316,0.99,-0.7371684,0.22906676503135376,0.6159527326440176,0.8929627587910552,1,0.6669967295867071,0.0
3606,0.164,0.302,0.248608,4,Not eroded,0,0,0,0,1,1,0.311638,0.3858649,-0.0742269,0.4061232017705644,0.9113737075332347,0.6891262932793585,1,0.03284165535064703,0.5714285714285714
3612,0.309,0.278,0.3247501,0,ERODED,1,1,1,1,1,1,0.4080747,0.99,-0.5819253,0.9409811877535964,0.8227474150664696,0.9599988416907103,1,0.8755525050266318,0.0
3614,0.247,0.281,0.2614615,0,Not eroded,0,1,1,1,1,1,0.2908351,0.3679927,-0.0771576,0.7122832902987827,0.8338257016248154,0.7348521177707412,1,0.17509914373500052,0.0
3617,0.162,0.311,0.2527274,6,Not eroded,0,0,0,0,0,0,0.311638,0.3858649,-0.0742269,0.39874585023976394,0.9446085672082718,0.7037808979714503,1,0.07843355620648435,0.8571428571428571
3618,0.324,0.128,0.3213103,0,ERODED,1,1,1,1,1,1,0.40286,0.99,-0.58714,0.9963113242345998,0.2688330871491876,0.9477618874692563,1,0.8374821499836862,0.0
3624,0.296,0.118,0.2934352,0,Not eroded,0,1,1,1,1,1,0.40286,0.99,-0.58714,0.8930284028033935,0.2319054652880354,0.8485973073720267,1,0.5289714941729977,0.0
3625,0.228,0.0949,0.2771819,0,ERODED,1,1,1,1,1,1,0.3873386,0.99,-0.6026614,0.6421984507561785,0.146602658788774,0.7907768270977208,1,0.3490863550313312,0.0
3632,0.274,0.3,0.2686146,0,ERODED,1,1,1,1,1,1,0.3635774,0.4080747,-0.0444973,0.8118775359645888,0.9039881831610043,0.7602989917871031,1,0.2542668443739014,0.0
3634,0.275,0.14,0.2712487,3,Not eroded,0,1,0,0,1,1,0.2965614,0.40286,-0.1062986,0.815566211729989,0.3131462333825702,0.7696696997104511,1,0.28342002834349955,0.42857142857142855
3643,0.277,0.131,0.2948616,0,Not eroded,0,1,1,1,1,1,0.40286,0.99,-0.58714,0.8229435632607894,0.2799113737075332,0.853671669690034,1,0.5447583289986437,0.0
3646,0.241,0.138,0.3078776,0,ERODED,1,1,1,1,1,1,0.2960408,0.99,-0.6939592,0.6901512357063814,0.30576070901033975,0.899975581587948,1,0.688814303543378,0.0
3650,0.0665,0.186,0.2746328,4,Not eroded,0,0,0,0,1,1,0.3861232,0.99,-0.6038768,0.04647731464404279,0.48301329394386994,0.781708503356251,1,0.32087391766870227,0.5714285714285714
3651,0.0827,0.264,0.2620225,0,Not eroded,0,1,1,1,1,1,0.3166705,0.3314033,-0.0147328,0.10623386204352635,0.7710487444608567,0.7368478533711352,1,0.18130807134099253,0.0
3652,0.163,0.298,0.2872098,4,Not eroded,0,0,0,0,1,1,0.3858649,0.99,-0.6041351,0.40243452600516416,0.8966026587887739,0.8264506898912897,1,0.4600712126786226,0.5714285714285714
3656,0.0634,0.305,0.2508829,0,Not eroded,0,1,1,1,1,1,0.3439077,0.4120043,-0.0680966,0.03504241977130208,0.9224519940915803,0.6972191612247001,1,0.05801935483526759,0.0
3658,0.234,0.265,0.3242432,0,ERODED,1,1,1,1,1,1,0.305176,0.99,-0.684824,0.6643305053485798,0.7747415066469718,0.958195564728429,1,0.8699423349669572,0.0
3664,0.277,0.199,0.2893125,0,Not eroded,0,1,1,1,1,1,0.3647194,0.99,-0.6252806,0.8229435632607894,0.5310192023633677,0.833930963058756,1,0.48334307021359557,0.0
3666,0.212,0.301,0.2802683,4,Not eroded,0,0,0,0,1,1,0.3858649,0.99,-0.6041351,0.583179638509775,0.9076809453471195,0.8017565746147555,1,0.3832454177107161,0.5714285714285714
3667,0.131,0.0555,0.3081538,0,ERODED,1,1,1,1,1,1,0.3642182,0.99,-0.6257818,0.2843969015123571,0.0011078286558345702,0.900958152306003,1,0.6918711766356685,0.0
3668,0.0912,0.305,0.2893977,3,Not eroded,0,1,0,0,1,1,0.4120043,0.99,-0.5779957,0.13758760604942824,0.9224519940915803,0.8342340587328265,1,0.4842860303419921,0.42857142857142855
3669,0.206,0.261,0.2855817,0,Not eroded,0,1,1,1,1,1,0.3294985,0.99,-0.6605015,0.5610475839173736,0.759970457902511,0.8206587876969907,1,0.4420520414926757,0.0
3670,0.0547,0.129,0.263484,3,Not eroded,0,1,0,0,1,1,0.2842093,0.3893806,-0.1051713,0.002950940612320159,0.27252584933530277,0.7420470825689535,1,0.1974833791772811,0.42857142857142855
3672,0.176,0.185,0.282291,0,ERODED,1,1,1,1,1,1,0.3875078,0.99,-0.6024922,0.45038731095536694,0.47932053175775474,0.8089522509051603,1,0.40563186667442463,0.0
3673,0.268,0.126,0.2914923,0,Not eroded,0,1,1,1,1,1,0.2960408,0.99,-0.6939592,0.7897454813721874,0.26144756277695713,0.8416855164664906,1,0.5074682402591251,0.0
3677,0.324,0.313,0.2816278,0,Not eroded,0,1,1,1,1,1,0.4080747,0.99,-0.5819253,0.9963113242345998,0.9519940915805022,0.80659294279432,1,0.3982918296186418,0.0
3681,0.0641,0.255,0.2598587,3,Not eroded,0,1,0,0,1,1,0.3166705,0.3314033,-0.0147328,0.03762449280708226,0.7378138847858197,0.7291502193388131,1,0.15735998300971618,0.42857142857142855
3686,0.291,0.197,0.2515611,3,Not eroded,0,1,0,0,1,1,0.2929176,0.3647194,-0.0718018,0.8745850239763924,0.5236336779911374,0.6996318312499892,1,0.06552540599816188,0.42857142857142855
3691,0.318,0.225,0.2932873,0,ERODED,1,1,1,1,1,1,0.3829345,0.99,-0.6070655,0.9741792696421985,0.6270310192023633,0.8480711588955591,1,0.5273345950768723,0.0
3695,0.308,0.152,0.3251421,0,ERODED,1,1,1,1,1,1,0.40286,0.99,-0.58714,0.9372925119881962,0.35745937961595264,0.9613933663883119,1,0.8798910070258279,0.0
3700,0.235,0.057,0.2569542,0,ERODED,1,1,1,1,1,1,0.3015876,0.3873386,-0.085751,0.66801918111398,0.006646971935007396,0.7188175739709973,1,0.12521411806924468,0.0
3701,0.0654,0.317,0.2630188,0,Not eroded,0,1,1,1,1,1,0.3439077,0.4120043,-0.0680966,0.04241977130210253,0.9667651403249631,0.7403921517288405,1,0.19233472833537796,0.0
3708,0.135,0.0564,0.2670211,0,Not eroded,0,1,1,1,1,1,0.2891981,0.3642182,-0.0750201,0.29915160457395795,0.004431314623338256,0.7546301777421336,1,0.23663061239502717,0.0
3712,0.249,0.176,0.2705774,0,Not eroded,0,1,1,1,1,1,0.2678852,0.3770868,-0.1092016,0.7196606418295831,0.44608567208271777,0.7672815761658084,1,0.27599034366987646,0.0
3716,0.255,0.243,0.2726765,4,Not eroded,0,0,0,0,1,1,0.2725093,0.305176,-0.0326667,0.7417926964219845,0.6935007385524371,0.774749042473807,1,0.2992223578191427,0.5714285714285714
